,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
800,33228,Mona Lisa's Mixtape,158144,MJ,2024-01-03,9:52:47 AM,Adam Rudolph's Moving Pictures,Walking the Curve,Dream Garden,0,0,World,ORCHARD - Meta Records,190374604017,0,0,,,,,,,,,,,,
801,33229,Mona Lisa's Mixtape,158144,MJ,2024-01-03,9:59:37 AM,Bully,Lose You (feat. Soccer Mommy),Lose You (feat. Soccer Mommy),0,0,,Subpop Record Group,098787957266,0,0,0.376,0.83,0.83,-6.561,1.0,0.0826,0.0445,0.00783,0.0679,0.324,168.051,175387.0
802,33230,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:02:41 AM,Dolly Parton,We Are The Champions / We Will Rock You,We Are The Champions / We Will Rock You,0,0,Rock,UMG - Big Machine,00843930098798,1,0,,,,,,,,,,,,
803,33231,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:06:30 AM,Art Farmer Quintet,Shabozz,Art Farmer Quintet featuring Gigi Gryce,0,0,Jazz,UMG - Prestige,00025218624121,0,0,,,,,,,,,,,,
804,33232,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:12:12 AM,L'Impératrice,Heartquake,Heartquake,0,0,,MERLIN - microqlima,3663729252425,0,0,0.58,0.481,0.481,-8.424,0.0,0.12,0.626,0.581,0.143,0.373,99.984,218373.0
805,33233,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:15:48 AM,Parekh & Singh,Sleepyhead,Sleepyhead,0,0,,ORCHARD - Peacefrog Records,5060100745305,0,0,,,,,,,,,,,,
806,33234,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:18:52 AM,Jake Blount,Didn't It Rain,Didn't It Rain,0,0,Folk,Smithsonian Folkways Recordings,093075610755,0,0,,,,,,,,,,,,
807,33235,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:21:55 AM,Phoenix,Alpha Zulu,Alpha Zulu,0,0,Rock,Glassnote Music LLC,196925034982,0,0,0.724,0.7,0.7,-6.571,0.0,0.043,0.0535,0.108,0.0851,0.935,126.045,172040.0
808,33236,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:24:43 AM,Billy Childs,The End of Innocence,The End of Innocence,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120068,0,0,,,,,,,,,,,,
809,33237,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:32:43 AM,Cosmo Sheldrake,Linger a While,The Much Much How How and I,0,0,,MERLIN - Tardigrade Records,5054526498037,0,0,0.541,0.335,0.335,-12.335,0.0,0.0579,0.924,0.132,0.963,0.414,159.888,112133.0
810,33238,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:34:38 AM,DRAMA,Tighten It Up,Tighten It Up,0,0,R&B/Soul,Drama Music,193436321297,0,0,0.916,0.779,0.779,-5.588,1.0,0.0502,0.0995,0.00114,0.0969,0.886,119.023,174897.0
811,33239,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:37:30 AM,Pierre Kwenders,Church (Likambo),José Louis And The Paradox Of Love,0,0,World,UMG - Arts & Crafts Productions Inc.,00827590205123,0,0,0.515,0.517,0.517,-11.373,1.0,0.0508,0.56,0.00151,0.118,0.306,169.966,230925.0
812,33240,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:41:19 AM,Rodrigo y Gabriela,Weird Fishes/ Arpeggi,Weird Fishes/ Arpeggi,0,0,,UMG - ATO Records,880882531355,0,0,,,,,,,,,,,,
813,33241,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:45:20 AM,Yeah Yeah Yeahs,Spitting Off the Edge of the World,Spitting Off the Edge of the World,0,0,,MERLIN - Secretly Canadian,617308030679,1,0,0.413,0.722,0.722,-5.875,1.0,0.036,0.00342,3.13e-06,0.0626,0.0803,109.948,257747.0
814,33242,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:49:46 AM,Arlo Parks,Holding On,My Soft Machine (Deluxe),0,0,,Transgressive,5400863151867,0,0,,,,,,,,,,,,
815,33243,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:58:03 AM,Chicago,Beginnings - Remastered,Chicago Transit Authority,0,0,Rock,Rhino,081227617165,0,0,,,,,,,,,,,,
816,33244,"WRUV 1/3/24, 10:02 AM",64581,Program Director,2024-01-03,10:59:22 AM,Rubblebucket,Geometry,Geometry,0,0,Rock,Grand Jury Music,196925377904,0,0,,,,,,,,,,,,
817,33245,Radio Free Burlington,172050,Agent One,2024-01-03,11:03:18 AM,MELONYX,At The Door,At The Door,0,0,,BELIEVE - Tru Thoughts,5060609666330,0,0,,,,,,,,,,,,
818,33246,Radio Free Burlington,172050,Agent One,2024-01-03,11:08:09 AM,Fattie B,Good Heart Money,GUMBO,0,0,Hip Hop/Rap,Equal Eyes Records,197272709226,0,0,,,,,,,,,,,,
819,33247,Radio Free Burlington,172050,Agent One,2024-01-03,11:12:13 AM,ZZ Ward,Tin Cups (Grandtheft Remix),Tin Cups The Remixes,0,0,,Dirty Shine Records,193436306379,0,0,0.56,0.82,0.82,-4.839,0.0,0.0417,0.0069,1.5e-06,0.0888,0.541,85.957,181000.0
820,33248,Radio Free Burlington,172050,Agent One,2024-01-03,11:15:24 AM,Echo Conscious,1997,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0,,,,,,,,,,,,
821,33249,Radio Free Burlington,172050,Agent One,2024-01-03,11:22:46 AM,Anjimile,Animal,Animal,0,0,,MERLIN - 4AD,5059638404310,0,0,,,,,,,,,,,,
822,33250,Radio Free Burlington,172050,Agent One,2024-01-03,11:25:15 AM,Sylvan Esso,Look At Me,No Rules Sandy,0,0,,UMG - Concord Loma Vista,00888072461475,0,0,,,,,,,,,,,,
823,33251,Radio Free Burlington,172050,Agent One,2024-01-03,11:27:41 AM,Hot Chip,Fire of Mercy,Fire of Mercy,0,0,,Domino Recording Co,887829137069,0,0,,,,,,,,,,,,
824,33252,Radio Free Burlington,172050,Agent One,2024-01-03,11:31:40 AM,Nick Waterhouse,Hide And Seek,Hide And Seek / The Fooler,0,0,R&B/Soul,MERLIN - Innovative Leisure,810874026170,0,0,,,,,,,,,,,,
825,33253,Radio Free Burlington,172050,Agent One,2024-01-03,11:34:48 AM,Izo FitzRoy,Chasing Days,Chasing Days,0,0,,MERLIN - Jalapeno Records,3663729226204,0,0,,,,,,,,,,,,
826,33254,Radio Free Burlington,172050,Agent One,2024-01-03,11:38:19 AM,Bo Diddley,Deed And Deed I Do,In The Spotlight,0,0,,BELIEVE - Masterpieces - Pop,4040343147570,1,0,,,,,,,,,,,,
