,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
17600,50030,Out on a WIM - Women in Music,160085,dj sydy,2024-02-22,5:59:02 PM,Career Woman,Teacher's Pet,Teacher's Pet - EP,0,0,Rock,Lauren Records,192641499678,0,0,,,,,,,,,,,,
17601,50031,Streets Ahead,65198,The Trill Detective,2024-02-22,6:04:58 PM,Neil Young,See The Sky About To Rain,On The Beach,0,0,Rock,WMG - Reprise,0093624849728,1,0,,,,,,,,,,,,
17602,50032,Streets Ahead,65198,The Trill Detective,2024-02-22,6:09:53 PM,The Velvet Underground,Pale Blue Eyes - Closet Mix,Gold,0,0,,RCA/Legacy,0886443157149,0,0,0.623,0.0961,0.0961,-16.62,1.0,0.0307,0.956,3.97e-05,0.102,0.26,82.436,341839.0
17603,50033,Streets Ahead,65198,The Trill Detective,2024-02-22,6:15:27 PM,Kieran White,Hummingbirds,Wayfaring Strangers: Lonesome Heroes,0,0,,Numero Group,0825764102827,0,0,,,,,,,,,,,,
17604,50034,Streets Ahead,65198,The Trill Detective,2024-02-22,6:19:27 PM,Grandaddy,Cabin in My Mind,Blu Wav,1,0,Rock,Dangerbird Records,842803027262,0,0,0.414,0.379,0.379,-10.634,1.0,0.0259,0.395,0.18,0.153,0.12,147.983,210854.0
17605,50035,Streets Ahead,65198,The Trill Detective,2024-02-22,6:23:47 PM,Tapir!,Gymnopédie,Gymnopédie,1,0,Folk,Heavenly Recordings,5400863144630,0,0,,,,,,,,,,,,
17606,50036,Streets Ahead,65198,The Trill Detective,2024-02-22,6:27:37 PM,J Mascis,Set Me Down,Set Me Down,1,0,,Sub Pop Records,,0,0,,,,,,,,,,,,
17607,50037,Streets Ahead,65198,The Trill Detective,2024-02-22,6:31:31 PM,Mac DeMarco & Haruomi Hosono,Boku Wa Chotto,Boku Wa Chotto - Single,0,0,Rock,Stones Throw Records,0659457326036,0,0,,,,,,,,,,,,
17608,50038,Streets Ahead,65198,The Trill Detective,2024-02-22,6:34:24 PM,Future Islands,The Tower,The Tower,1,0,,MERLIN - 4AD,5059638422994,0,0,0.646,0.935,0.935,-4.554,1.0,0.0424,0.0883,0.486,0.0795,0.628,140.022,216867.0
17609,50039,Streets Ahead,65198,The Trill Detective,2024-02-22,6:38:00 PM,Camera Obscura,Big Love,Big Love,1,0,,MERLIN - Merge Records,0673855083971,0,0,,,,,,,,,,,,
17610,50040,Streets Ahead,65198,The Trill Detective,2024-02-22,6:40:58 PM,Omni,F1,Souvenir,1,0,,Subpop Record Group,0098787159363,0,0,,,,,,,,,,,,
17611,50041,Streets Ahead,65198,The Trill Detective,2024-02-22,6:44:57 PM,Ducks Ltd.,Train Full of Gasoline,Train Full of Gasoline,1,0,,UMG - Royal Mountain Records,0677517017298,0,0,0.416,0.871,0.871,-6.189,1.0,0.152,0.000229,0.248,0.402,0.786,189.921,170213.0
17612,50042,Streets Ahead,65198,The Trill Detective,2024-02-22,6:50:10 PM,Screaming Females,You Got It,Clover,1,0,Rock,6588373 Records DK,0198082198644,0,0,,,,,,,,,,,,
17613,50043,Streets Ahead,65198,The Trill Detective,2024-02-22,6:53:26 PM,Pile,Scaling Walls,Scaling Walls,1,0,Rock,MERLIN - Exploding In Sound Records,0634457147058,0,0,0.403,0.813,0.813,-7.361,0.0,0.0629,0.158,0.0328,0.149,0.258,169.899,185227.0
17614,50044,Streets Ahead,65198,The Trill Detective,2024-02-22,6:56:31 PM,Adrianne Lenker,Fool,Fool,0,0,,MERLIN - 4AD,5059638421126,0,0,,,,,,,,,,,,
