,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
5400,37828,keeping it cool,142576,dj ac,2024-01-17,7:30:54 PM,Matt Holubowski,Sandy Cove,Sandy Cove,0,0,,BELIEVE - Yotanka Records,3617053481556,0,0,,,,,,,,,,,,
5401,37829,keeping it cool,142576,dj ac,2024-01-17,7:36:29 PM,Goran Bregovic,La Nuit,Ederlezi,0,0,World,UMG - Universal Music Division Mercury Records,00602567779049,0,0,,,,,,,,,,,,
5402,37830,keeping it cool,142576,dj ac,2024-01-17,7:38:52 PM,Mitski,My Love Mine All Mine,The Land Is Inhospitable and So Are We,0,0,,MERLIN - Dead Oceans,656605165066,0,0,0.504,0.308,0.308,-14.958,1.0,0.0321,0.868,0.135,0.158,0.121,113.95,137773.0
5403,37831,keeping it cool,142576,dj ac,2024-01-17,7:41:19 PM,Barkman,Mister Jones,Togetherless,0,0,Jazz,DISTROKID,197714749520,0,0,,,,,,,,,,,,
5404,37832,keeping it cool,142576,dj ac,2024-01-17,7:55:35 PM,Jimmy Bruno,Witch Craft,Burnin',0,0,Jazz,UMG - Concord Records,00013431521822,0,0,,,,,,,,,,,,
5405,37833,keeping it cool,142576,dj ac,2024-01-17,7:58:16 PM,Fishbone,Everyday Sunshine,The Essential Fishbone,0,0,,SME - Columbia/Legacy,886443115019,0,0,,,,,,,,,,,,
5406,37834,Everyday Sunshine,66634,The Purple Shaman,2024-01-17,8:02:11 PM,Animal Collective,Soul Capturer - Single Version,Soul Capturer,0,0,,MERLIN - Domino Recording Co,887829137984,0,0,0.464,0.843,0.843,-7.156,1.0,0.0448,0.0237,0.0107,0.106,0.616,74.968,344319.0
5407,37835,Everyday Sunshine,66634,The Purple Shaman,2024-01-17,8:07:55 PM,Unknown Mortal Orchestra,In The Rear View,V,0,0,,MERLIN - Jagjaguwar,656605242262,0,0,0.723,0.593,0.593,-9.632,1.0,0.0604,0.893,0.864,0.119,0.304,82.957,244747.0
5408,37836,Everyday Sunshine,66634,The Purple Shaman,2024-01-17,8:11:58 PM,Pedro Martins,Nada Vai Ser Em Vão,Rádio Mistério,0,0,Jazz,ORCHARD - Heartcore Records,197188118518,0,0,0.646,0.571,0.571,-10.547,1.0,0.033,0.0237,0.834,0.229,0.527,112.105,316079.0
5409,37837,Everyday Sunshine,66634,The Purple Shaman,2024-01-17,8:18:24 PM,Peter Gabriel,Olive Tree - Bright-Side Mix,Olive Tree (Bright-Side Mix),0,0,Rock,Real World,00884108015186,1,0,0.666,0.742,0.742,-5.905,1.0,0.0309,0.0429,0.0276,0.371,0.298,126.006,358900.0
