,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
7800,40228,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:25:31 AM,Mason Jennings,Only Lovers Welcome,Underneath The Roses,0,0,Folk,Loosegroove Records Inc.,197187956135,0,0,0.517,0.494,0.494,-13.355,0.0,0.0273,0.872,0.479,0.231,0.644,152.133,220653.0
7801,40229,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:34:23 AM,Isaac Birituro & The Rail Abandon,Sivukile,Small Small,0,0,,Wah Wah 45s,5050580788480,0,0,,,,,,,,,,,,
7802,40230,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:37:33 AM,José González,Visions,Visions,0,0,,WMG - Mute (Artist Intelligence),724596105559,0,0,,,,,,,,,,,,
7803,40231,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:41:11 AM,Omar Apollo,Evergreen,Ivory,0,0,,WMG - Warner Records Label,093624883982,0,0,,,,,,,,,,,,
7804,40232,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:44:18 AM,New Breed Brass Band,Drop It How You Feel It,Drop It How You Feel It,0,0,Jazz,Treme Records,197714127717,0,0,0.503,0.946,0.946,-3.456,1.0,0.236,0.51,1e-06,0.644,0.748,103.161,179367.0
7805,40233,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:53:36 AM,Toro y Moi,Sidelines,Sandhills,0,0,,MERLIN - Dead Oceans,656605164762,0,0,,,,,,,,,,,,
7806,40234,"WRUV 1/25/24, 2:02 AM",64581,Program Director,2024-01-25,2:58:09 AM,Nick Drake,At The Chime Of A City Clock,Bryter Layter,0,0,,BELIEVE - Revolver Records,5016681493425,0,0,0.482,0.209,0.209,-19.163,0.0,0.0354,0.589,0.000723,0.121,0.174,99.764,285613.0
7807,40235,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:02:53 AM,Hank Mobley,Steppin' Stone,Third Season,0,0,Jazz,UMG - Blue Note Records,05099969420252,0,0,,,,,,,,,,,,
7808,40236,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:08:29 AM,Svaneborg Kardyb,Everything Possible,Over Tage,0,0,,MERLIN - Gondwana Records,5050580782709,0,0,,,,,,,,,,,,
7809,40237,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:11:54 AM,Overcoats,New Suede Shoes,New Suede Shoes,0,0,,Never Fall Back Records,197187458479,0,0,0.654,0.721,0.721,-7.273,1.0,0.13,0.334,7.77e-05,0.0686,0.732,159.815,151024.0
7810,40238,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:14:26 AM,Lael Neale,White T-Shirt,White T-Shirt,0,0,,Subpop Record Group,098787160765,0,0,,,,,,,,,,,,
7811,40239,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:16:13 AM,Chicago Soul Jazz Collective,Nothing good ever goes away,On the Way to be Free,0,0,Jazz,JMARQ Records,195729365841,0,0,0.476,0.719,0.719,-8.882,1.0,0.0381,0.466,0.866,0.0738,0.747,174.903,319467.0
7812,40240,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:21:31 AM,David Bowie,Golden Years - TOKiMONSTA Remix,Golden Years (TOKiMONSTA Remix),0,0,Rock,WMG - PLG UK Catalog,190296294853,1,0,0.824,0.902,0.902,-5.0,1.0,0.0704,0.395,0.017,0.396,0.903,114.982,181636.0
7813,40241,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:24:30 AM,Melissa Carper,Ramblin' Soul,Ramblin' Soul,0,0,Country,Mae Music,196925546799,0,0,0.672,0.462,0.462,-9.318,1.0,0.0591,0.799,0.00037,0.184,0.74,150.199,172840.0
7814,40242,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:27:20 AM,Greg Freeman,Come and Change My Body,Come and Change My Body,0,0,,Spirit of Ethan Allen Records,197273865754,0,0,0.178,0.81,0.81,-7.591,0.0,0.106,0.0343,0.00286,0.584,0.369,172.235,252900.0
7815,40243,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:31:30 AM,Maya Hawke,Thérèse,Thérèse,0,0,,Mom+Pop,810090092263,0,0,0.623,0.36,0.36,-11.99,0.0,0.0424,0.948,0.00407,0.0985,0.344,104.368,207389.0
7816,40244,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:34:57 AM,Benny Sings,Pyjamas (feat. Remi Wolf),Pyjamas (feat. Remi Wolf),0,0,,Agents After All,196589791054,0,0,0.906,0.462,0.462,-9.486,1.0,0.096,0.172,0.0875,0.136,0.696,97.085,168240.0
7817,40245,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:37:44 AM,Daniel Casimir,Lost,Lost,0,0,Jazz,UMG - Decca (UMO),00602445794331,0,0,,,,,,,,,,,,
7818,40246,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:43:34 AM,Phoenix,After Midnight (feat. Clairo),After Midnight (feat. Clairo),0,0,Rock,Glassnote Entertainment Group LLC,197188165376,0,0,0.639,0.82,0.82,-5.986,1.0,0.0322,0.0153,0.00405,0.309,0.667,100.013,188000.0
7819,40247,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:46:44 AM,Dusty Trails,Est-ce Que Tu...,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,075678331121,0,0,,,,,,,,,,,,
7820,40248,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:50:41 AM,Little Milton,Walkin' The Back Streets And Crying,"The Complete Stax / Volt Soul Singles, Vol. 3: 1972-1975",0,0,Rock,Concord Records,25218861823,0,0,,,,,,,,,,,,
7821,40249,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:55:59 AM,Echo Conscious,Space Squirrel,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0,,,,,,,,,,,,
7822,40250,"WRUV 1/25/24, 3:02 AM",64581,Program Director,2024-01-25,3:59:52 AM,Christopher McBride,"Stand Your Ground, Pt. 2 (Confrontation)",Ramon,0,0,Jazz,DISTROKID,197547219887,0,0,0.51,0.475,0.475,-10.594,1.0,0.136,0.452,0.835,0.103,0.245,155.361,261733.0
7823,40251,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:04:09 AM,The Police,Peanuts,Outlandos D'Amour,0,0,,Polystar,082839475327,1,0,0.44,0.923,0.923,-7.178,1.0,0.145,0.00307,2.73e-06,0.0312,0.704,181.375,234800.0
7824,40252,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:08:16 AM,Hilario Duran and his Latin Jazz Big Band,Fantasia Impromptu,Cry Me A River,0,0,Jazz,MERLIN - Alma Records,880504908329,0,0,,,,,,,,,,,,
7825,40253,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:21:38 AM,Wilder Woods,Maestro (Tears Don't Lie),Maestro (Tears Don't Lie),0,0,,Dualtone Music Group,803020252264,0,0,0.601,0.939,0.939,-5.33,0.0,0.0491,0.00352,8.51e-05,0.35,0.732,120.018,202040.0
7826,40254,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:24:45 AM,Slowe,Fix Me Up,Fix Me Up,0,0,R&B/Soul,MERLIN - Tru Thoughts,5060609666187,0,0,,,,,,,,,,,,
7827,40255,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:27:55 AM,Aaron Diehl,Gemini,Zodiac Suite,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0,,,,,,,,,,,,
7828,40256,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:30:05 AM,Jun Iida,Shiki no Uta,Evergreen,0,0,,OA2 Records,,0,0,,,,,,,,,,,,
7829,40257,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:33:18 AM,Return To Forever,Space Circus - Remixed/Remastered,The Anthology,0,0,Jazz,UMG - Concord Records,00888072308473,0,0,,,,,,,,,,,,
7830,40258,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:38:57 AM,Jasdeep Singh Degun,Sajanava,Sajanava,0,0,World,UMG - Real World,884108011652,0,0,0.219,0.179,0.179,-11.193,1.0,0.0363,0.846,0.0,0.197,0.0894,135.214,264253.0
7831,40259,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:43:19 AM,Tom Caruana,Rhododendron,Adaptatrap,0,0,,BELIEVE - Tea Sea Records,3616843123195,0,0,,,,,,,,,,,,
7832,40260,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:45:40 AM,Steven Bamidele,Kaleidoscope,Kaleidoscope,0,0,,BELIEVE - Tru Thoughts,5060609666217,0,0,,,,,,,,,,,,
7833,40261,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:49:21 AM,Soccer Mommy,Feel It All The Time,"Sometimes, Forever",0,0,,UMG - Concord Loma Vista,00888072441132,0,0,0.582,0.563,0.563,-6.428,1.0,0.0237,0.0449,0.000174,0.262,0.713,95.044,195800.0
7834,40262,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:52:39 AM,Alternate Skies,Our Current Local Conditions,24 Hour Forecast,0,0,,Tracking Waves,8720205369369,0,0,,,,,,,,,,,,
7835,40263,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:54:04 AM,Alison Goldfrapp,So Hard So Hot,So Hard So Hot,0,0,Electronic,Skint Records,4050538904222,0,0,,,,,,,,,,,,
7836,40264,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:58:50 AM,Margaux,Eyes On You (Rock / Metal Remix),Eyes On You (Rock / Metal Remix),0,0,Electronic,WebMusic,5051813466113,0,0,0.541,0.806,0.806,-7.257,1.0,0.0416,2.23e-05,0.778,0.0644,0.737,114.204,134750.0
7837,40265,"WRUV 1/25/24, 4:04 AM",64581,Program Director,2024-01-25,4:59:52 AM,Donald Harrison,The Magic Touch,"""3D"" Vol.1",0,0,Jazz,fomp records,824837507927,0,0,,,,,,,,,,,,
7838,40266,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:03:31 AM,Dan Auerbach,Every Chance I Get (I Want You In The Flesh),Every Chance I Get (I Want You In The Flesh),0,0,Blues,Easy Eye Sound,00888072529212,0,0,0.544,0.61,0.61,-8.517,0.0,0.0355,0.434,0.375,0.299,0.287,127.736,248004.0
7839,40267,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:07:35 AM,Dave McMurray,Scarlet Begonias,Scarlet Begonias,0,0,Jazz,UMG - Blue Note Records,00602455538116,0,0,,,,,,,,,,,,
7840,40268,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:13:20 AM,Garrett Saracho,73,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0,,,,,,,,,,,,
7841,40269,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:18:00 AM,Claud,It’s Not About You,It's Not About You,0,0,,MERLIN - Dead Oceans,617308032031,0,0,,,,,,,,,,,,
7842,40270,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:21:14 AM,She & Him,Darlin’,Darlin',0,0,,Fantasy,00888072441958,0,0,,,,,,,,,,,,
7843,40271,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:24:11 AM,Pierre Kwenders,Papa Wemba,Papa Wemba,0,0,,BELIEVE - Arts & Crafts Mexico,0827590771253,0,0,,,,,,,,,,,,
7844,40272,"WRUV 1/25/24, 5:03 AM",64581,Program Director,2024-01-25,5:32:18 AM,MELONYX,At The Door,At The Door,0,0,,BELIEVE - Tru Thoughts,5060609666330,0,0,,,,,,,,,,,,
