,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
1100,33528,The junk shop,160272,DJ kringle,2024-01-04,7:21:10 AM,Damien Jurado,Allocate,Allocate,0,0,,Secretly Canadian,656605036557,0,0,,,,,,,,,,,,
1101,33529,The junk shop,160272,DJ kringle,2024-01-04,7:25:51 AM,Walter Smith III,Mother Stands for Comfort,Mother Stands For Comfort,0,0,Jazz,UMG - Blue Note Records,00602455046710,0,0,,,,,,,,,,,,
1102,33530,The junk shop,160272,DJ kringle,2024-01-04,7:30:14 AM,Pachyman,Switched-On,Switched-On,0,0,Reggae,UMG - ATO Records,,0,0,,,,,,,,,,,,
1103,33531,The junk shop,160272,DJ kringle,2024-01-04,7:33:46 AM,Isaiah J. Thompson,For Phineas,The Power of the Spirit,0,0,Jazz,ORCHARD - Blue Engine Records,197187730360,0,0,,,,,,,,,,,,
1104,33532,The junk shop,160272,DJ kringle,2024-01-04,7:41:02 AM,Sonmi451,Outer Shell,Nachtmuziek,0,0,,MERLIN - Astral Industries,8718723120159,0,0,,,,,,,,,,,,
1105,33533,The junk shop,160272,DJ kringle,2024-01-04,7:47:46 AM,Club d'Elf,D'Empty Dance,As Above,0,0,World,ORCHARD - Face Pelt Records,827577568906,0,0,,,,,,,,,,,,
1106,33534,The junk shop,160272,DJ kringle,2024-01-04,7:54:12 AM,Theo Croker,THEO SAYS (feat. Ego Ella May & D'LEAU),THEO SAYS (feat. Ego Ella May & D'LEAU),0,0,Jazz,SME - Masterworks,196589387752,0,0,,,,,,,,,,,,
1107,33535,The junk shop,160272,DJ kringle,2024-01-04,7:59:27 AM,EVM128,Gamma Riddim - Alex Phountzi Remix,Gamma Riddim Remixes,0,0,,CoOp Presents,5050580812895,0,0,0.77,0.936,0.936,-6.18,1.0,0.0954,0.00684,0.867,0.0515,0.467,126.072,280000.0
1108,33536,Sick Beets,166354,DJ Radish,2024-01-04,8:04:22 AM,Alfredo Rodriguez,Sueño de Luz,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0,,,,,,,,,,,,
1109,33537,Sick Beets,166354,DJ Radish,2024-01-04,8:14:35 AM,Generationals,Dirt Diamond,Dirt Diamond,0,0,,MERLIN - Polyvinyl Records,644110047403,0,0,,,,,,,,,,,,
