,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
4700,37128,the underground,171932,DJ sherm the worm,2024-01-15,4:57:50 PM,Ed Cherry,Japanese Folk Song,Are We There yet?,0,0,Jazz,Cellar Live,197187054800,0,0,,,,,,,,,,,,
4701,37129,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:06:35 PM,Alfredo Rodriguez,Sueño de Luz,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0,,,,,,,,,,,,
4702,37130,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:09:58 PM,Echo Conscious,1997,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0,,,,,,,,,,,,
4703,37131,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:13:19 PM,Benny Sings,Pyjamas (feat. Remi Wolf),Pyjamas (feat. Remi Wolf),0,0,,Agents After All,196589791054,0,0,0.906,0.462,0.462,-9.486,1.0,0.096,0.172,0.0875,0.136,0.696,97.085,168240.0
4704,37132,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:16:04 PM,M. Ward,supernatural thing,supernatural thing,0,0,,MERLIN - Anti/Epitaph,0045778796069,0,0,,,,,,,,,,,,
4705,37133,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:19:11 PM,Honey & Soul,Lady King,Lady King,0,0,Folk,Joy of Music Productions,197547924958,0,0,,,,,,,,,,,,
4706,37134,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:23:51 PM,Izo FitzRoy,Chasing Days,Chasing Days,0,0,,MERLIN - Jalapeno Records,3663729226204,0,0,,,,,,,,,,,,
4707,37135,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:27:22 PM,Lake Waves,Little Things,Little Things,0,0,,DISTROKID - Lake Waves Records,197044153646,0,0,,,,,,,,,,,,
4708,37136,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:32:01 PM,Pachyman,Switched-On,Switched-On,0,0,Reggae,ATO Records,880882588151,0,0,,,,,,,,,,,,
4709,37137,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:37:48 PM,Slowe,Fix Me Up,Fix Me Up,0,0,R&B/Soul,MERLIN - Tru Thoughts,5060609666187,0,0,,,,,,,,,,,,
4710,37138,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:40:54 PM,Whimmers,Bingo,In the Midst of Something Worth Seeing,0,0,Folk,1287440 Records DK,197953115506,0,0,,,,,,,,,,,,
4711,37139,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:44:04 PM,The National,Eucalyptus,Eucalyptus,0,0,,MERLIN - 4AD,5059638401562,0,0,,,,,,,,,,,,
4712,37140,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:48:29 PM,Dusty Trails,Est-ce Que Tu...,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,075678331121,0,0,,,,,,,,,,,,
4713,37141,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:52:27 PM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note Records,602448875211,0,0,,,,,,,,,,,,
4714,37142,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:56:56 PM,Dham Banda Chile,Desconchetumadrizate,Desconchetumadrizate,0,0,Rock,884127 Records DK,840090924714,0,0,,,,,,,,,,,,
4715,37143,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:58:28 PM,Don Leisure,Egg Yolk Bun,A Family Affair,0,0,R&B/Soul,First Word Records,5050580761100,0,0,0.576,0.731,0.731,-8.212,1.0,0.0417,0.427,0.434,0.262,0.637,93.92,163730.0
4716,37144,i hope u like it,166235,dj tbd,2024-01-15,6:01:08 PM,Esther Rose,Safe to Run (feat. Hurray For The Riff Raff),Safe to Run,0,0,Folk,"MERLIN - New West Records, LLC",607396654765,0,0,0.533,0.406,0.406,-9.8,1.0,0.026,0.651,7.47e-06,0.153,0.129,98.992,305675.0
4717,37145,i hope u like it,166235,dj tbd,2024-01-15,6:06:13 PM,Jack Johnson,Better Together - Nightmares On Wax Mix,Better Together (Nightmares On Wax Mix),0,0,Reggae,UMG - Jack Johnson 2022,00602455510129,1,0,0.636,0.64,0.64,-9.468,1.0,0.204,0.268,0.595,0.0942,0.278,109.993,280523.0
4718,37146,i hope u like it,166235,dj tbd,2024-01-15,6:10:53 PM,Mack Fields,I Like to Yodel,"Cults Hits Novelty Classics, Vol. 1",0,0,World,Fervor Records,843041058056,0,0,,,,,,,,,,,,
4719,37147,i hope u like it,166235,dj tbd,2024-01-15,6:13:15 PM,Bo Dollis,Handa Wanda,30 Years & Still Wild,0,0,,Aim Trading Group,752211501226,0,0,,,,,,,,,,,,
4720,37148,i hope u like it,166235,dj tbd,2024-01-15,6:16:28 PM,Orion Sun,dirty dancer - A COLORS SHOW,dirty dancer - A COLORS SHOW,0,0,,COLORSxSTUDIOS,840054902826,0,0,0.717,0.492,0.492,-7.071,0.0,0.0394,0.629,0.0405,0.112,0.366,113.988,169683.0
4721,37149,i hope u like it,166235,dj tbd,2024-01-15,6:19:16 PM,Durand Jones,See It Through,Wait Til I Get Over,0,0,R&B/Soul,Dead Oceans,656605158068,0,0,,,,,,,,,,,,
4722,37150,i hope u like it,166235,dj tbd,2024-01-15,6:22:37 PM,The Linda Lindas,Too Many Things,Too Many Things,0,0,,MERLIN - Epitaph,0045778800704,0,0,0.572,0.9,0.9,-2.57,1.0,0.0438,0.000215,0.319,0.428,0.861,156.936,155894.0
4723,37151,i hope u like it,166235,dj tbd,2024-01-15,6:25:13 PM,Matt Costa,Holy Mountain,Donde Los Terremotos: Songs from and Inspired by the Film,0,0,Folk,Dangerbird Records,842803024865,0,0,,,,,,,,,,,,
4724,37152,i hope u like it,166235,dj tbd,2024-01-15,6:30:45 PM,EVM128,Gamma Riddim - Alex Phountzi Remix,Gamma Riddim Remixes,0,0,,CoOp Presents,5050580812895,0,0,0.77,0.936,0.936,-6.18,1.0,0.0954,0.00684,0.867,0.0515,0.467,126.072,280000.0
4725,37153,i hope u like it,166235,dj tbd,2024-01-15,6:35:22 PM,Summer Arachnid,Missed Connection,Interpersonal,0,0,,3 Friends Records,197992887044,0,0,,,,,,,,,,,,
4726,37154,i hope u like it,166235,dj tbd,2024-01-15,6:39:36 PM,Alex Lahey,They Wouldn't Let Me In,They Wouldn't Let Me In,0,0,,Liberation Records [MUSHROOM DIGITAL],9341004118249,0,0,0.609,0.859,0.859,-6.787,0.0,0.0387,0.00215,0.0273,0.0977,0.719,173.002,163481.0
4727,37155,i hope u like it,166235,dj tbd,2024-01-15,6:42:26 PM,Haiku Hands,Nunchucka,Nunchucka,0,0,Electro,MERLIN - Spinning Top Records,617308052923,0,0,0.517,0.714,0.714,-7.789,1.0,0.0619,0.00539,0.00805,0.12,0.373,123.957,181222.0
4728,37156,i hope u like it,166235,dj tbd,2024-01-15,6:49:28 PM,Ruth Harley,Santa Baby,"Santa's Funk & Soul Christmas Party, Vol. 4",0,0,R&B/Soul,Tramp Records,5050580791220,0,0,,,,,,,,,,,,
4729,37157,i hope u like it,166235,dj tbd,2024-01-15,6:51:57 PM,Easy Star All-Stars,Starman,Starman,0,0,,MERLIN - Easy Star Records,0657481317884,0,0,,,,,,,,,,,,
4730,37158,i hope u like it,166235,dj tbd,2024-01-15,6:56:17 PM,Oscar Jerome,(Why You So) Green With Envy,(Why You So) Green With Envy,0,0,Jazz,UMG - Decca (UMO),602445982028,0,0,0.485,0.474,0.474,-8.206,0.0,0.0597,0.0235,0.489,0.0994,0.491,99.548,292307.0
4731,37159,i hope u like it,166235,dj tbd,2024-01-15,7:07:43 PM,Joyce,Coração Sonhador,Natureza,0,0,,BELIEVE - Far Out Recordings,3616849013032,0,0,,,,,,,,,,,,
4732,37160,i hope u like it,166235,dj tbd,2024-01-15,7:13:14 PM,Kimi Djabaté,Afonhe,Afonhe,0,0,Folk,Cumbancha,853001008656,0,0,0.685,0.557,0.557,-10.53,0.0,0.0423,0.793,0.754,0.158,0.845,176.108,257718.0
4733,37161,i hope u like it,166235,dj tbd,2024-01-15,7:17:12 PM,Caroline Rose,Miami,Miami,0,0,,"MERLIN - New West Records, LLC",607396652860,0,0,,,,,,,,,,,,
4734,37162,i hope u like it,166235,dj tbd,2024-01-15,7:21:19 PM,Eden Ben Zaken,Ba Li Od,Taamin Li,0,0,,Eden Ben Zaken,7294276308240,0,0,,,,,,,,,,,,
4735,37163,i hope u like it,166235,dj tbd,2024-01-15,7:24:43 PM,Duke Ellington & His Orchestra,Sophisticated Lady,Ellington At Newport: The Original Album,0,0,Jazz,SME - Columbia/Legacy,886444754507,0,0,,,,,,,,,,,,
4736,37164,i hope u like it,166235,dj tbd,2024-01-15,7:28:59 PM,Billy Wylder,Whatcha Looking For,Whatcha Looking For,0,0,Folk,Sand & Gold Records,195999145105,0,0,0.502,0.879,0.879,-7.151,1.0,0.119,0.111,0.412,0.119,0.793,149.224,317067.0
4737,37165,i hope u like it,166235,dj tbd,2024-01-15,7:36:48 PM,Daymé Arocena,Dançar e Voar,Dançar e Voar,0,0,World,WMG - Brownswood Recordings,5060180325596,0,0,0.786,0.647,0.647,-10.815,1.0,0.119,0.435,0.000426,0.0731,0.93,107.984,240920.0
4738,37166,i hope u like it,166235,dj tbd,2024-01-15,7:40:38 PM,Noel Gallagher's High Flying Birds,Easy Now,Easy Now,0,0,Rock,ORCHARD - Sour Mash Records Ltd,5052945065106,0,0,,,,,,,,,,,,
4739,37167,i hope u like it,166235,dj tbd,2024-01-15,7:44:30 PM,Ruby,Marrow,Marrow,0,0,Rock,901715 Records DK2,196051189938,0,0,,,,,,,,,,,,
4740,37168,i hope u like it,166235,dj tbd,2024-01-15,7:58:08 PM,Santigold,High Priestess,High Priestess,0,0,,MERLIN - Little Jerk Records,617308029673,0,0,0.712,0.648,0.648,-8.477,0.0,0.0643,0.0166,0.0,0.0561,0.654,152.012,193800.0
4741,37169,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:01:23 PM,Arlo Parks,Jasmine,Jasmine,0,0,,Transgressive,5400863151867,0,0,,,,,,,,,,,,
4742,37170,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:05:04 PM,PJ Harvey,I Inside the Old I Dying,I Inside the Old I Dying,0,0,,PTKF,720841303206,0,0,0.542,0.397,0.397,-16.032,0.0,0.0322,0.859,0.00127,0.107,0.431,71.038,188680.0
4743,37171,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:08:18 PM,Al Jarreau,Take Five,Al Jarreau Works,0,0,Jazz,Rhino,603497983537,1,0,,,,,,,,,,,,
