,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
18100,50530,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:03:23 AM,Damien Jurado,Allocate,Allocate,0,0,,Secretly Canadian,0656605036557,0,0,,,,,,,,,,,,
18101,50531,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:08:03 AM,"Elvis Costello, Burt Bacharach",Look Up Again,The Songs Of Bacharach & Costello - Super Deluxe,0,0,,UMe/Elvis Costello,,1,0,,,,,,,,,,,,
18102,50532,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:13:19 AM,Maajo,Balafon Compagnement,Water of Life,0,0,,MERLIN - WONDERWHEEL RECORDINGS,0674276822101,0,0,0.745,0.82,0.82,-8.874,0.0,0.0404,0.317,0.755,0.111,0.442,108.001,331073.0
18103,50533,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:18:47 AM,Harold López-Nussa,Tumba la Timba,Timba a la Americana,0,0,Jazz,UMG - Blue Note Records,,0,0,0.609,0.755,0.755,-8.477,0.0,0.0889,0.553,0.85,0.117,0.558,147.645,307934.0
18104,50534,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:23:53 AM,Fattie B,Good Heart Money,GUMBO,0,0,Hip Hop/Rap,Equal Eyes Records,0197272709226,0,0,,,,,,,,,,,,
18105,50535,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:27:56 AM,Joni Mitchell,Summertime,Joni Mitchell at Newport (Live),0,0,,Rhino (Pure),0603497832095,1,0,,,,,,,,,,,,
18106,50536,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:33:46 AM,Sampa the Great,Let Me Be Great [Feat. Angélique Kidjo],"As Above, So Below",0,0,,Loma Vista Recordings,00888072447660,0,0,0.65,0.704,0.704,-6.335,0.0,0.415,0.12,0.0,0.149,0.675,95.98,234480.0
18107,50537,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:37:38 AM,Verboten,Wonderland,Wonderland,0,0,Rock,Ghost Mountain Records,0197546314835,0,0,,,,,,,,,,,,
18108,50538,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:40:33 AM,Kokoroko,Home,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0,,,,,,,,,,,,
18109,50539,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:42:37 AM,Franck Biyong,Njombi,Kunde,0,0,,BELIEVE - Akhetaton Records,3617051754041,0,0,0.721,0.833,0.833,-7.412,1.0,0.0548,0.212,0.883,0.508,0.734,139.984,467000.0
18110,50540,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:53:08 AM,The Bilz,2step Bhangra (feat. so D & Kashif),The Bilz,0,0,,Bilz Music,0859713175150,0,0,0.865,0.707,0.707,-6.046,1.0,0.0436,0.172,0.0,0.288,0.936,120.042,242040.0
18111,50541,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:57:03 AM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note Records,0602448875211,0,0,,,,,,,,,,,,
18112,50542,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:01:29 AM,OMA,Rapp Snitch Knishes (Live Instrumental) - Cover,Rapp Snitch Knishes (Live Instrumental) [Cover],0,0,Hip Hop/Rap,OMA,0717124819981,0,0,0.567,0.555,0.555,-10.544,0.0,0.0838,6.86e-05,0.904,0.336,0.803,95.023,175500.0
18113,50543,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:04:44 AM,JW Francis,Orbit,Orbit - Single,1,0,Rock,Born Losers Records,197190760729,0,0,,,,,,,,,,,,
18114,50544,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:06:38 AM,Bleachers,Me Before You,Me Before You,1,0,,Dirty Hit,0196922806049,0,0,,,,,,,,,,,,
18115,50545,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:09:52 AM,levitation room,Strange Weather,Strange Weather,1,0,,Levitation / Greenway Records Courtesy of ONErpm,,0,0,,,,,,,,,,,,
18116,50546,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:12:20 AM,Chelsea Wolfe,Unseen World,She Reaches Out To She Reaches Out To She,1,0,,Loma Vista Recordings,00888072569652,0,0,0.394,0.898,0.898,-6.324,0.0,0.0517,0.00897,0.596,0.124,0.352,160.044,207105.0
18117,50547,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:16:20 AM,Sam Fender,Mantra,Seventeen Going Under (Deluxe),0,0,,UMG - Polydor Records,00602438697106,0,0,,,,,,,,,,,,
