,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
9800,42229,A little something for everyone,169268,MF CULLY,2024-01-30,5:57:33 PM,Verboten,Wonderland,Wonderland,0,0,Rock,Ghost Mountain Records,0197546314835,0,0,,,,,,,,,,,,
9801,42230,AM in the PM,169277,Ava P,2024-01-30,6:00:29 PM,The Blind Boys Of Alabama,Friendship,Friendship,0,0,,MERLIN - Single Lock Records,0617308051254,0,0,,,,,,,,,,,,
9802,42231,AM in the PM,169277,Ava P,2024-01-30,6:04:38 PM,Jeff Coffin,Ruthie,Between Dreaming and Joy,0,0,Jazz,Ear Up Records,0658580496043,0,0,,,,,,,,,,,,
9803,42232,AM in the PM,169277,Ava P,2024-01-30,6:08:40 PM,Count Hamilton,Baby's First Existential Crisis,Gnomeboy,0,0,Rock,House of the Homeboy,0198015953074,0,0,,,,,,,,,,,,
9804,42233,AM in the PM,169277,Ava P,2024-01-30,6:12:07 PM,Built To Spill,Carry the Zero,Keep It like a Secret,0,0,,Warner Bros.,0093624695264,0,0,0.264,0.812,0.812,-5.651,1.0,0.031,1.35e-05,0.108,0.0962,0.458,94.095,343893.0
9805,42234,AM in the PM,169277,Ava P,2024-01-30,6:17:42 PM,Courtney Barnett,Depreston,"Sometimes I Sit And Think, And Sometimes I Just Sit",0,0,Rock,Milk! Records,9332727033292,0,0,0.692,0.467,0.467,-11.577,1.0,0.0336,0.0246,1.43e-05,0.059,0.422,126.407,292853.0
9806,42235,AM in the PM,169277,Ava P,2024-01-30,6:22:27 PM,Yo La Tengo,Autumn Sweater,I Can Hear the Heart Beating As One,0,0,Rock,Matador,0744861022220,0,0,0.628,0.455,0.455,-12.436,1.0,0.0427,0.142,0.693,0.135,0.858,102.09,318373.0
9807,42236,AM in the PM,169277,Ava P,2024-01-30,6:27:37 PM,Parcels,Lightenup,Lightenup,0,0,,Kitsuné Musique,5060525437434,0,0,0.857,0.658,0.658,-9.8,1.0,0.0388,0.015,0.266,0.105,0.703,122.969,237227.0
9808,42237,AM in the PM,169277,Ava P,2024-01-30,6:31:26 PM,M. Ward,Chinese Translation,Post-War,0,0,,4AD,0652637261165,0,0,0.552,0.726,0.726,-8.939,1.0,0.0373,0.154,0.000182,0.148,0.503,107.746,238600.0
9809,42238,AM in the PM,169277,Ava P,2024-01-30,6:35:16 PM,Dr. Dog,Shadow People,"Shame, Shame (Deluxe Edition)",0,0,Rock,Anti/Epitaph,0045778705436,0,0,,,,,,,,,,,,
9810,42239,AM in the PM,169277,Ava P,2024-01-30,6:39:20 PM,Courtney Barnett,Over Everything,Over Everything,0,0,Rock,Marathon Artists,5056167101987,0,0,,,,,,,,,,,,
9811,42240,AM in the PM,169277,Ava P,2024-01-30,6:47:59 PM,Voxtrot,The Start Of Something,Raised By Wolves EP,0,0,Rock,Cult Hero Records,0616892656425,0,0,,,,,,,,,,,,
9812,42241,AM in the PM,169277,Ava P,2024-01-30,6:52:23 PM,Parquet Courts,Tenderness,Wide Awake!,0,0,,MERLIN - Rough Trade,5059638230674,0,0,,,,,,,,,,,,
9813,42242,AM in the PM,169277,Ava P,2024-01-30,6:55:20 PM,Whitney,No Woman,Light Upon the Lake,0,0,,Lead Riders / Secretly Canadian,0656605033747,0,0,0.586,0.4,0.4,-8.739,1.0,0.0289,0.893,0.578,0.161,0.43,112.33,237973.0
