,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
9900,42329,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:13:44 AM,King Stingray,Lookin' Out,Lookin' Out - Single,0,0,Rock,Cooking Vinyl Australia,197189143267,0,0,,,,,,,,,,,,
9901,42330,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:19:33 AM,Katy Kirby,Cubic Zirconia,Blue Raspberry,1,0,Rock,Anti/Epitaph,0045778800964,0,0,0.671,0.521,0.521,-7.644,1.0,0.025,0.2,9.87e-05,0.101,0.66,98.991,244219.0
9902,42331,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:23:07 AM,Hiatus Kaiyote,Everything’s Beautiful,Everything’s Beautiful,1,0,R&B/Soul,Brainfeeder,,0,0,0.785,0.491,0.491,-7.163,0.0,0.0546,0.148,4.27e-05,0.113,0.772,133.355,170479.0
9903,42332,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:26:38 AM,Katy Kirby,Fences,Blue Raspberry,1,0,Rock,Anti/Epitaph,0045778800964,0,0,,,,,,,,,,,,
9904,42333,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:28:03 AM,LCD Soundsystem,North American Scum,Sound of Silver,0,0,Electronic,Parlophone UK,0094638511359,0,0,0.882,0.842,0.842,-4.534,1.0,0.0933,0.0136,0.0345,0.262,0.682,138.02,328707.0
9905,42334,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:34:29 AM,King Stingray,Yellow (triple j Like A Version),Yellow (triple j Like A Version) - Single,0,0,Rock,triple j,196925305631,0,0,,,,,,,,,,,,
9906,42335,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:39:45 AM,Yves Tumor,Noid,Safe in the Hands of Love,0,0,Electronic,Warp Records,0801061029333,0,0,,,,,,,,,,,,
9907,42336,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:43:06 AM,Harsh Intention,paranoid,paranoid and an angel strikes,1,0,Rock,Harsh Intention,,0,0,,,,,,,,,,,,
9908,42337,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:46:32 AM,Tanukichan,Hunned Bandz,Sundays,0,0,Rock,MERLIN - Company Records,,0,0,0.444,0.688,0.688,-6.37,1.0,0.0271,0.000706,0.855,0.139,0.524,75.006,168320.0
9909,42338,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:50:24 AM,Wolf Alice,Bros,My Love Is Cool,0,0,Rock,SME - Dirty Hit/RCA Records,,0,0,,,,,,,,,,,,
9910,42339,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:54:06 AM,Alex G,Gnaw,Race,0,0,Rock,Self-Released,859737969957,0,0,0.578,0.624,0.624,-8.496,0.0,0.0274,0.599,0.718,0.117,0.302,98.951,201789.0
9911,42340,Circadian Rhythms,176438,DJ Circadia,2024-01-31,12:58:37 AM,The Big Moon,Round Forever,Here Is Everything (Deluxe),1,0,Rock,Universal Music Operations Limited,,0,0,,,,,,,,,,,,
9912,42341,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:04:41 AM,illuminati hotties,Patience,Kiss Yr Frenemies,0,0,Rock,Tiny Engines,634457493292,0,0,,,,,,,,,,,,
9913,42342,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:08:44 AM,Tractor Beam,Waste My Words,Early Reflections,1,0,Rock,DISTROKID,,0,0,,,,,,,,,,,,
9914,42343,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:12:40 AM,Aqualung,Pressure Suit,Memory Man,0,0,Rock,Okey-Donkey,3615939524618,0,0,0.425,0.649,0.649,-7.723,1.0,0.0481,0.455,4.24e-05,0.0832,0.261,155.888,296516.0
9915,42344,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:18:08 AM,Ethel Cain,Knuckle Velvet (feat. Yah Wav),Golden Age,0,0,Rock,Homie Shit Magazine,194937728035,0,0,,,,,,,,,,,,
9916,42345,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:21:23 AM,Grouper,Cover the Long Way,The Man Who Died In His Boat,0,0,Rock,kranky,796441817726,0,0,0.446,0.236,0.236,-16.855,1.0,0.0412,0.952,0.958,0.126,0.0335,106.496,245653.0
9917,42346,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:25:26 AM,Cocteau Twins,Sugar Hiccup,Head Over Heels,0,0,Electronic,4AD,652637031300,0,0,0.0999,0.866,0.866,-10.024,1.0,0.11,7.62e-05,0.975,0.226,0.15,169.427,221467.0
9918,42347,Circadian Rhythms,176438,DJ Circadia,2024-01-31,1:30:28 AM,Little Big League,In Air,Tropical Jinx,0,0,Rock,Run For Cover Records,811774021128,0,0,,,,,,,,,,,,
