,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
10500,42929,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:40:33 PM,Julia Jacklin,Pressure To Party,Pressure To Party,0,0,,Polyvinyl Records,0644110037855,0,0,0.479,0.81,0.81,-3.949,1.0,0.0382,0.000127,3.91e-05,0.112,0.369,141.931,182307.0
10501,42930,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:43:32 PM,beabadoobee,I Wish I Was Stephen Malkmus,I Wish I Was Stephen Malkmus,0,0,,SME - Dirty Hit Ltd,0886447945810,0,0,0.44,0.783,0.783,-3.954,1.0,0.0387,0.0689,0.0,0.0924,0.639,80.978,231860.0
10502,42931,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:47:19 PM,Liz Phair,Johnny Sunshine,Exile In Guyville,0,0,,MERLIN - Matador,5059638301992,1,0,,,,,,,,,,,,
10503,42932,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:50:45 PM,Soccer Mommy,Cool,Cool,0,0,Rock,Fat Possum,0192562121955,0,0,,,,,,,,,,,,
10504,42933,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:53:58 PM,Brendan Benson,Metarie,Lapalco,0,0,,MERLIN - V2,0638812715029,0,0,0.345,0.625,0.625,-7.534,1.0,0.0316,0.111,0.00645,0.341,0.431,140.672,206880.0
10505,42934,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,8:59:49 PM,Luna,23 Minutes In Brussels,Penthouse,0,0,,MERLIN - Beggars Banquet,5059638126397,0,0,,,,,,,,,,,,
10506,42935,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:06:26 PM,Billy Bragg,Greetings to the New Brunette,"Billy Bragg, Vol. 1",0,0,,Cooking Vinyl,0711297470420,0,0,0.58,0.751,0.751,-4.307,1.0,0.0275,0.415,0.0,0.0663,0.763,135.05,211600.0
10507,42936,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:13:36 PM,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2008 Remaster",Cool Christmas,0,0,Rock,WM UK,0825646643097,0,0,0.417,0.442,0.442,-9.6,1.0,0.0271,0.589,0.0,0.175,0.524,62.631,112280.0
10508,42937,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:15:28 PM,U2,I Will Follow,U218 Singles,0,0,Rock,Universal Music,0602517799714,1,0,,,,,,,,,,,,
10509,42938,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:20:00 PM,Squeeze,Up The Junction,Cool For Cats,0,0,,UMC (Universal Music Catalogue),0602435139500,0,0,0.498,0.536,0.536,-12.974,1.0,0.0533,0.359,0.000106,0.092,0.886,120.704,191320.0
10510,42939,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:23:08 PM,The Rolling Stones,Street Fighting Man,Hot Rocks (1964-1971),0,0,Rock,"ABKCO Music & Records, Inc.",0018771734529,1,0,,,,,,,,,,,,
10511,42940,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:26:17 PM,Faces,Bad 'N' Ruin - 2006 Remastered Version,Stay With Me: The Faces Anthology,0,0,Rock,WMG - Warner Catalog and O/H,0603497929139,1,0,,,,,,,,,,,,
10512,42941,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:32:38 PM,Elvis Costello & The Attractions,(Yo No Quiero Ir A) Chelsea ((I Don't Want To Go To) Chelsea),Spanish Model,0,0,,UMG - UMe/Elvis Costello,,0,0,0.495,0.955,0.955,-4.461,0.0,0.0809,0.0064,1.23e-05,0.0451,0.828,166.173,219720.0
10513,42942,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:36:18 PM,Rawayana,Hora Loca,Hora Loca,1,0,World,St. Indie,0197338547069,0,0,0.787,0.686,0.686,-7.978,0.0,0.0935,0.04,2.18e-05,0.107,0.836,90.003,191826.0
10514,42943,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:39:29 PM,Caetano Veloso,Irene - Remastered 2006,Caetano Veloso - 1969,0,0,,UMG - Universal Music International Ltda.,00602517124677,0,0,0.537,0.494,0.494,-8.901,1.0,0.0384,0.0255,1.02e-06,0.53,0.786,100.446,228827.0
10515,42944,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:43:12 PM,Brian Eno,I'll Come Running - 2004 Digital Remaster,Another Green World,0,0,Electronic,UMG - EMI Marketing,00724357729154,0,0,,,,,,,,,,,,
10516,42945,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:46:46 PM,Simon & Garfunkel,Why Don't You Write Me,Bridge Over Troubled Water,0,0,,BELIEVE - Revolver Records,5016681340026,1,0,0.745,0.771,0.771,-10.067,1.0,0.0352,0.355,0.000315,0.0791,0.932,117.209,166173.0
10517,42946,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:49:27 PM,Fountains Of Wayne,Sick Day,Fountains of Wayne,0,0,,WMG - Atlantic 0191,0075679272522,0,0,,,,,,,,,,,,
10518,42947,The NIGHT OWL Special with DJ DUCK,160217,DJ Duck,2024-02-01,9:57:06 PM,Parquet Courts,Walking at a Downtown Pace,Walking at a Downtown Pace,0,0,,MERLIN - Rough Trade,5059638326230,0,0,0.531,0.843,0.843,-5.148,0.0,0.0443,0.0371,0.000446,0.3,0.809,110.002,286880.0
10519,42948,"WRUV 2/1/24, 10:00 PM",64581,Program Director,2024-02-01,10:00:58 PM,Yaya Bey,pour up,pour up,0,0,R&B/Soul,MERLIN - Big Dada,5054429156171,0,0,,,,,,,,,,,,
10520,42949,"WRUV 2/1/24, 10:00 PM",64581,Program Director,2024-02-01,10:02:44 PM,SOPHIE,Is It Cold In The Water?,OIL OF EVERY PEARL'S UN-INSIDES,0,0,,MSMSMSM/Future Classic,00044003196520,0,0,0.1,0.39,0.39,-6.943,0.0,0.0342,0.00078,0.000248,0.141,0.0554,158.881,212213.0
10521,42950,planet v with ivy,176810,ivy,2024-02-01,10:02:51 PM,SOPHIE,Is It Cold in the Water?,Oil of Every Pearl's Un-Insides,0,0,Electronic,Future Classic,0044003196520,0,0,,,,,,,,,,,,
10522,42951,planet v with ivy,176810,ivy,2024-02-01,10:07:14 PM,Bladee,BBY,The Fool,0,0,,YEAR0001,5056495335931,0,0,,,,,,,,,,,,
10523,42952,planet v with ivy,176810,ivy,2024-02-01,10:09:15 PM,Grimes,Nightmusic,Visions,0,0,Electronic,MERLIN - 4AD,5059638001205,0,0,0.633,0.747,0.747,-7.396,1.0,0.0358,4.21e-05,0.858,0.137,0.884,141.997,238293.0
10524,42953,planet v with ivy,176810,ivy,2024-02-01,10:13:08 PM,Cocteau Twins,Iceblink Luck,Iceblink Luck,0,0,,4AD,0652637201932,0,0,0.396,0.812,0.812,-5.704,1.0,0.0331,7.19e-05,0.0117,0.328,0.5,102.151,198667.0
