,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
1400,33828,Buck Dancer's Choice,64671,Corey,2024-01-05,6:43:57 AM,Phish,AC/DC Bag,12-31-2023,0,0,Rock,live,,0,0,0.56,0.716,0.716,-10.007,1.0,0.0518,0.636,0.132,0.374,0.829,123.089,334800.0
1401,33829,Buck Dancer's Choice,64671,Corey,2024-01-05,7:07:08 AM,Jake Ybarra,Late November,Something In The Water,0,0,Country,CEN,197188009779,0,0,,,,,,,,,,,,
1402,33830,Buck Dancer's Choice,64671,Corey,2024-01-05,7:12:01 AM,Dwight Yoakam,Population Me,Population Me,0,0,Country,New West Records,0607396619337,1,0,0.72,0.707,0.707,-3.167,0.0,0.0248,0.167,1.68e-05,0.0669,0.447,115.132,282133.0
1403,33831,Buck Dancer's Choice,64671,Corey,2024-01-05,7:17:41 AM,Logan Ledger,(I’m Gonna Get Over This) Some Day,Logan Ledger,0,0,Country,Rounder,00888072106802,0,0,0.458,0.764,0.764,-7.424,1.0,0.0472,0.451,0.275,0.0905,0.791,171.121,172480.0
1404,33832,Buck Dancer's Choice,64671,Corey,2024-01-05,7:21:58 AM,James McMurtry,Fraulein O.,Live in Aught-Three,0,0,Rock,Lightning Rod Records,884977820959,0,0,0.576,0.83,0.83,-6.271,1.0,0.0257,0.444,0.00082,0.414,0.883,93.603,236827.0
1405,33833,Buck Dancer's Choice,64671,Corey,2024-01-05,7:28:37 AM,Sunny War,Love's Death Bed (ft. Allison Russell and Chris Pierce),Anarchist Gospel,0,0,Folk,"MERLIN - New West Records, LLC",607396653232,0,0,,,,,,,,,,,,
1406,33834,Buck Dancer's Choice,64671,Corey,2024-01-05,7:42:43 AM,Luke Bell,The Bullfighter,Luke Bell,0,0,Country,Bill Hill Records,886445876444,0,0,0.421,0.517,0.517,-7.207,1.0,0.0303,0.557,1.31e-05,0.108,0.751,151.186,203293.0
1407,33835,Buck Dancer's Choice,64671,Corey,2024-01-05,7:47:16 AM,Jeffrey Foucault,He Was in Heaven Before He Died,Shoot the Moon Right Between the Eyes,0,0,Folk,Signature Sounds Recordings,701237201825,0,0,,,,,,,,,,,,
1408,33836,Buck Dancer's Choice,64671,Corey,2024-01-05,7:52:41 AM,The Gourds,Burn The Honeysuckle,Heavy Ornamentals,0,0,Country,Nine Mile Records,634457135673,0,0,,,,,,,,,,,,
1409,33837,Buck Dancer's Choice,64671,Corey,2024-01-05,7:57:55 AM,Hot Rize,Nellie Kane,Hot Rize,0,0,Country,Flying Fish,00888072133013,0,0,0.653,0.468,0.468,-14.161,1.0,0.0325,0.623,0.00144,0.201,0.695,123.222,178627.0
1410,33838,Buck Dancer's Choice,64671,Corey,2024-01-05,8:04:46 AM,Grateful Dead,St. Stephen > The Eleven,"Fillmore East, NYC - January 2, 1970",0,0,Rock,live,,1,0,,,,,,,,,,,,
1411,33839,Buck Dancer's Choice,64671,Corey,2024-01-05,8:23:47 AM,Grateful Dead,"She Belongs to Me (Live, September 15, 1985)",Postcards of the Hanging - Grateful Dead Perform the Songs of Bob Dylan (Live),0,0,Rock,Grateful Dead/Rhino,603497970339,1,0,,,,,,,,,,,,
