,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
19300,51730,Pondering the Orb,171928,DJ Threads,2024-02-28,1:37:19 PM,Grimes,Sagrad Прекрасный,Halfaxa,0,0,Electronic,Arbutus Records,656605342061,0,0,0.536,0.647,0.647,-10.006,0.0,0.0396,0.021,0.0789,0.141,0.207,135.008,310998.0
19301,51731,Pondering the Orb,171928,DJ Threads,2024-02-28,1:39:16 PM,Broken Social Scene,Guilty Cubicles,Feel Good Lost,0,0,Rock,Arts & Crafts Productions Inc.,827590050020,0,0,0.244,0.341,0.341,-17.752,0.0,0.0305,0.934,0.923,0.114,0.329,205.276,183880.0
19302,51732,Pondering the Orb,171928,DJ Threads,2024-02-28,1:44:51 PM,Lebanon Hanover,Sadness Is Rebellion,Tomb for Two,0,0,Electronic,FABRIKA RECORDS,852669410962,0,0,0.763,0.798,0.798,-9.268,0.0,0.0459,0.171,0.59,0.128,0.967,139.979,224267.0
19303,51733,Pondering the Orb,171928,DJ Threads,2024-02-28,1:46:17 PM,IC3PEAK,Смерти Больше Нет,Сказка,0,0,Hip Hop/Rap,ORCHARD - IC3PEAK,,0,0,0.695,0.462,0.462,-7.636,0.0,0.0343,0.217,0.0,0.0934,0.332,90.031,202000.0
19304,51734,Pondering the Orb,171928,DJ Threads,2024-02-28,1:50:38 PM,Chapterhouse,Pearl,The Best of Chapterhouse,0,0,Rock,Sony BMG Music Entertainment,886970928625,0,0,,,,,,,,,,,,
19305,51735,Pondering the Orb,171928,DJ Threads,2024-02-28,1:55:58 PM,TURKEY,I Know You Have $$$,Turkey - EP,0,0,Electronic,3895041 Records DK,196862744395,0,0,,,,,,,,,,,,
19306,51736,PB & Jam,160100,PBreezy,2024-02-28,2:00:10 PM,Oneohtrix Point Never,Gray Subviolet,Again,0,0,Electronic,Warp Records,,0,0,0.227,0.402,0.402,-10.601,1.0,0.0305,0.683,0.874,0.619,0.0746,65.874,165923.0
19307,51737,PB & Jam,160100,PBreezy,2024-02-28,2:02:18 PM,Horsey,Lagoon,Debonair,0,0,Rock,Untitled Recs Limited,3616557227646,0,0,,,,,,,,,,,,
19308,51738,PB & Jam,160100,PBreezy,2024-02-28,2:06:03 PM,Jane Remover,Fling,Census Designated,0,0,Rock,deadAir,193436350761,0,0,0.245,0.736,0.736,-5.887,1.0,0.0561,0.0232,0.293,0.266,0.135,151.839,294375.0
19309,51739,PB & Jam,160100,PBreezy,2024-02-28,2:12:09 PM,Vyva Melinkolya,Tinsley Song,Unbecoming,0,0,Rock,Vyva Melinkolya,198091757399,0,0,0.4,0.48,0.48,-7.128,1.0,0.0346,0.0339,0.624,0.12,0.0972,119.962,382031.0
19310,51740,PB & Jam,160100,PBreezy,2024-02-28,2:16:17 PM,Brian Eno,Needles In The Camel's Eye - 2004 Digital Remaster,Here Come The Warm Jets,0,0,Rock,EMI Marketing,,0,0,0.297,0.641,0.641,-9.009,0.0,0.0545,0.00109,0.0385,0.757,0.202,132.088,191053.0
19311,51741,PB & Jam,160100,PBreezy,2024-02-28,2:19:41 PM,Horsegirl,Billy,Versions of Modern Performance,0,0,Rock,Matador,191401184670,0,0,,,,,,,,,,,,
19312,51742,PB & Jam,160100,PBreezy,2024-02-28,2:23:41 PM,Iceage,Plowing into the Field of Love,Plowing into the Field of Love,0,0,Rock,Matador,744861106852,0,0,,,,,,,,,,,,
19313,51743,PB & Jam,160100,PBreezy,2024-02-28,2:27:26 PM,The Undertones,Get Over You,The Undertones,0,0,Rock,BMG Rights Management (UK) Ltd.,0698458352682,0,0,,,,,,,,,,,,
19314,51744,PB & Jam,160100,PBreezy,2024-02-28,2:30:33 PM,Wire,Mercy,The Third Day (29 Nov 1999 Version) - EP,0,0,Electronic,pinkflag,5060158996957,0,0,,,,,,,,,,,,
19315,51745,PB & Jam,160100,PBreezy,2024-02-28,2:36:28 PM,Kitchens of Distinction,Drive That Fast,Capsule - The Best of Kod,0,0,Rock,One Little Independent,884977597899,0,0,,,,,,,,,,,,
