,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
16100,48530,"WRUV 2/18/24, 8:00 AM",64581,Program Director,2024-02-18,8:43:41 AM,Afftobus,Камерасветмотор,Невесомость,0,0,,Afftorulezz,5057173029272,0,0,,,,,,,,,,,,
16101,48531,"WRUV 2/18/24, 8:00 AM",64581,Program Director,2024-02-18,8:44:27 AM,Don Leisure,Egg Yolk Bun,A Family Affair,0,0,R&B/Soul,First Word Records,5050580761100,0,0,0.576,0.731,0.731,-8.212,1.0,0.0417,0.427,0.434,0.262,0.637,93.92,163730.0
16102,48532,"WRUV 2/18/24, 8:00 AM",64581,Program Director,2024-02-18,8:47:11 AM,Ruben Caban,Taino Prayer Song (Huracana Suite),Kangana,0,0,Jazz,Ruben Caban,0198026960719,0,0,0.479,0.669,0.669,-8.308,0.0,0.0418,0.42,0.966,0.155,0.633,109.908,432569.0
16103,48533,"WRUV 2/18/24, 8:00 AM",64581,Program Director,2024-02-18,8:54:27 AM,Herbie Hancock,Jack Rabbit,Triple Best Of,0,0,Jazz,New Release Catalog,5099996530559,1,0,,,,,,,,,,,,
16104,48534,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:01:18 AM,Duke Ellington & John Coltrane,In a Sentimental Mood,Prime (Original Motion Picture Soundtrack),0,0,Jazz,Varese Sarabande,00030206669428,0,0,,,,,,,,,,,,
16105,48535,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:05:26 AM,Kat Wright,(With You),By My Side,0,0,,Kat Wright,0859718522003,0,0,,,,,,,,,,,,
16106,48536,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:05:53 AM,Kat Wright,By My Side,By My Side,0,0,R&B/Soul,Kat Wright,859718522003,0,0,,,,,,,,,,,,
16107,48537,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:07:25 AM,Ella Fitzgerald & Louis Armstrong,"Moonlight In Vermont (feat. Ray Brown, Herb Ellis, Oscar Peterson & Buddy Rich)",Ella and Louis,0,0,Jazz,Verve,00602527909172,0,0,,,,,,,,,,,,
16108,48538,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:07:30 AM,Ella Fitzgerald,Moonlight In Vermont,Ella & Louis,0,0,,MERLIN - BDMUSIC,9782849070314,1,0,,,,,,,,,,,,
16109,48539,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:11:04 AM,The Dave Brubeck Quartet,Basin Street Blues,Basin Street Blues [single],0,0,Jazz,Brubeck Editions,0760137141020,0,0,,,,,,,,,,,,
16110,48540,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:19:59 AM,Paul McCartney,Home (When Shadows Fall),Kisses On The Bottom,0,0,Rock,Universal Music,00888072336049,1,0,,,,,,,,,,,,
16111,48541,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:25:38 AM,Karen O,Alina's Lullaby,The Seeding (Original Motion Picture Soundtrack),1,0,,SME - Milan,0196871763417,0,0,,,,,,,,,,,,
16112,48542,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:27:45 AM,Brittany Howard,I Don't,What Now,1,0,,Brittany Howard PS/ Island,,0,0,,,,,,,,,,,,
16113,48543,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:30:33 AM,Iron & Wine,You Never Know,You Never Know,1,0,,Subpop Record Group,0098787908589,0,0,,,,,,,,,,,,
16114,48544,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:35:19 AM,The Decemberists,Burial Ground,Burial Ground,1,0,Rock,ORCHARD - YABB Records,0197190800296,0,0,0.558,0.753,0.753,-5.16,1.0,0.0274,0.414,0.0408,0.135,0.638,123.518,244773.0
16115,48545,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:39:49 AM,Bahamas,Please Forgive My Heart,I Must Be In A Good Place Now,1,0,,Brushfire / Republic Records,00602465136340,0,0,0.661,0.284,0.284,-4.969,1.0,0.0305,0.218,4.05e-06,0.0973,0.36,62.047,215853.0
16116,48546,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:43:25 AM,Leyla McCalla,Scaled to Survive,Scaled to Survive / Tree,1,0,,MERLIN - Anti/Epitaph,0045778803460,0,0,0.611,0.32,0.32,-10.48,1.0,0.031,0.91,0.0101,0.112,0.312,121.828,211620.0
16117,48547,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:46:47 AM,Jessica Pratt,Life Is,Life Is,1,0,,MERLIN - Mexican Summer,0184923132540,0,0,,,,,,,,,,,,
16118,48548,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:49:37 AM,Loving,Any Light,Any Light,1,0,,MERLIN - Last Gang,0634164402891,0,0,0.56,0.51,0.51,-5.925,1.0,0.0309,0.212,0.912,0.496,0.338,141.234,180841.0
16119,48549,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:52:32 AM,The Black Keys,I Forgot To Be Your Lover,I Forgot To Be Your Lover,1,0,,Nonesuch,0075597899719,1,0,0.342,0.786,0.786,-2.546,0.0,0.0441,0.0261,0.000112,0.0792,0.467,141.751,147986.0
16120,48550,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:55:53 AM,Maya Hawke,Missing Out,Missing Out,1,0,,Mom+Pop,0810090094618,0,0,0.677,0.585,0.585,-9.187,1.0,0.0433,0.589,0.0898,0.0855,0.889,79.994,217320.0
16121,48551,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,9:59:50 AM,Helado Negro,Best For You and Me,Best For You and Me,1,0,,MERLIN - 4AD,5059638411288,0,0,0.675,0.503,0.503,-10.199,1.0,0.0734,0.535,0.775,0.12,0.445,171.117,185263.0
16122,48552,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:02:50 AM,Coco,Mythological Man,Mythological Man,1,0,,ORCHARD - FCA,0197190008333,0,0,0.572,0.772,0.772,-7.573,1.0,0.0382,0.0054,0.0635,0.154,0.677,113.635,178720.0
16123,48553,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:05:43 AM,MOONRIIVR,Flowers on the Fire Escape,Vol. 1,1,0,Rock,ORCHARD - Victory Pool Records,0197188401276,0,0,0.711,0.469,0.469,-7.936,1.0,0.0379,0.873,0.457,0.237,0.565,120.849,236000.0
16124,48554,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:09:32 AM,Nouvelle Vague,This Charming Man,Should I Stay or Should I Go?,1,0,,[PIAS],5400863149673,0,0,,,,,,,,,,,,
16125,48555,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:14:32 AM,Vampire Weekend,Capricorn,Capricorn / Gen-X Cops,1,0,,SME - Columbia,0196871794640,0,0,0.566,0.641,0.641,-4.085,1.0,0.0303,0.142,0.000743,0.0929,0.558,139.942,249560.0
16126,48556,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:18:38 AM,Katy Kirby,Drop Dead,Blue Raspberry,1,0,,MERLIN - Anti/Epitaph,0045778800964,0,0,,,,,,,,,,,,
16127,48557,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:21:52 AM,The Lemon Twigs,They Don't Know How To Fall In Place,They Don't Know How To Fall In Place,1,0,,MERLIN - Captured Tracks,0817949037581,0,0,0.565,0.732,0.732,-7.001,1.0,0.026,0.00832,0.0,0.336,0.922,130.133,213707.0
16128,48558,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:25:20 AM,Lime Garden,Love Song,Love Song,1,0,,So Young Records,5060998461479,0,0,,,,,,,,,,,,
16129,48559,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:28:30 AM,Hurray for the Riff Raff,Colossus of Roads,The Past Is Still Alive,1,0,Rock,Nonesuch,075597902600,0,0,,,,,,,,,,,,
16130,48560,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:30:52 AM,The Fabulous Three,White Sands Pt 1,Truth & Soul presents The Best of The Fabulous Three,0,0,R&B/Soul,ORCHARD - Truth & Soul Records,0843436070717,0,0,0.666,0.555,0.555,-8.051,0.0,0.0473,0.338,0.869,0.123,0.958,121.004,121507.0
16131,48561,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:32:10 AM,Leon Bridges,Redemption Song - Bob Marley: One Love - Music Inspired By The Film,Redemption Song (Bob Marley: One Love - Music Inspired By The Film),1,0,R&B/Soul,island records,00602465193183,0,0,0.686,0.4,0.4,-9.162,1.0,0.0278,0.494,0.0,0.104,0.55,111.919,220507.0
16132,48562,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:35:44 AM,Yaya Bey,chasing the bus,chasing the bus,1,0,R&B/Soul,MERLIN - Big Dada,5054429193206,0,0,0.647,0.457,0.457,-10.248,0.0,0.145,0.834,0.135,0.138,0.543,126.249,188550.0
16133,48563,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:38:48 AM,Jordan Mackampa,PROUD OF YOU,PROUD OF YOU,1,0,R&B/Soul,ORCHARD - Jordan Mackampa,0197189582929,0,0,,,,,,,,,,,,
16134,48564,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:42:22 AM,James Brown,We Got To Change,We Got To Change,1,0,,Polydor,00602465059922,0,0,0.749,0.631,0.631,-7.113,1.0,0.201,0.172,9.41e-06,0.0544,0.816,104.687,226148.0
16135,48565,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:46:05 AM,Tierra Whack,27 CLUB,27 CLUB,1,0,,Interscope Records,00602465161403,0,0,0.572,0.291,0.291,-7.98,1.0,0.0233,0.777,0.0,0.109,0.162,62.529,153747.0
16136,48566,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:48:31 AM,Little Simz,Mood Swings,Drop 7,1,0,,Forever Living Originals,0197190932102,0,0,,,,,,,,,,,,
16137,48567,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:50:50 AM,Ana Tijoux,Tu sae,Vida,1,0,,"MERLIN - Victoria Producciones, SpA",8447053050972,0,0,0.857,0.723,0.723,-6.469,0.0,0.193,0.0545,2.55e-06,0.137,0.9,100.055,255430.0
16138,48568,Get Fresh with DJ Llu,64631,DJ Llu,2024-02-18,10:56:48 AM,Flagboy Giz,We Outside,I Got Indian in my Family,0,0,,Injun Money Records,,0,0,,,,,,,,,,,,
16139,48569,Bops and Whatnotss,169363,Emmanem,2024-02-18,11:01:01 AM,The Bilz,2step Bhangra (feat. so D & Kashif),The Bilz,0,0,,Bilz Music,0859713175150,0,0,0.865,0.707,0.707,-6.046,1.0,0.0436,0.172,0.0,0.288,0.936,120.042,242040.0
16140,48570,Bops and Whatnotss,169363,Emmanem,2024-02-18,11:01:39 AM,Ducks Ltd.,Harm’s Way,Harm's Way,0,0,Rock,MERLIN - Carpark Records,0677517017250,0,0,0.401,0.911,0.911,-5.616,1.0,0.0367,3.91e-05,0.618,0.363,0.818,163.935,204160.0
16141,48571,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:04:19 AM,Ducks Ltd.,Harm’s Way,Harm's Way,1,0,Rock,MERLIN - Carpark Records,,0,0,0.401,0.911,0.911,-5.616,1.0,0.0367,3.91e-05,0.618,0.363,0.818,163.935,204160.0
16142,48572,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:08:33 AM,Sleater-Kinney,Say It Like You Mean It,Say It Like You Mean It,1,0,Rock,Loma Vista Recordings,00888072542860,0,0,,,,,,,,,,,,
16143,48573,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:12:18 AM,Applesauce Tears,The Flower Ouch Hour,The Flower Ouch Hour,1,0,Electronic,Black Cottage Records,0198090484074,0,0,0.369,0.697,0.697,-9.188,1.0,0.033,0.248,0.834,0.456,0.334,84.97,229787.0
16144,48574,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:16:07 AM,The Lemon Twigs,My Golden Years,My Golden Years,1,0,Rock,Captured Tracks,0817949037574,0,0,0.292,0.731,0.731,-6.967,1.0,0.032,0.0216,0.0,0.366,0.434,151.265,193907.0
16145,48575,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:20:36 AM,The Chocolate Watchband,No Way Out,No Way Out,0,0,Rock,UMG - Geffen,00602527512952,0,0,,,,,,,,,,,,
16146,48576,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:22:59 AM,The Electric Prunes,The Great Banana Hoax,Underground,0,0,Rock,BELIEVE - Play Music,3616405652835,0,0,0.472,0.559,0.559,-14.342,1.0,0.03,0.04,0.378,0.101,0.51,127.983,249533.0
16147,48577,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:28:06 AM,E-Types,Put the Clock Back on the Wall,Introducing The E-Types,0,0,Rock,MERLIN - Sundazed Music / Modern Harmonic,0090771102621,0,0,0.634,0.722,0.722,-10.169,0.0,0.0317,0.076,3.12e-06,0.0579,0.931,96.263,167467.0
16148,48578,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:30:54 AM,The Koobas,Royston Rose - Stereo,Koobas,0,0,Rock,Parlophone UK,0094639503957,0,0,0.51,0.752,0.752,-13.13,0.0,0.0963,0.125,0.000209,0.521,0.466,104.668,230853.0
16149,48579,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:34:45 AM,The Ugly Ducklings,Just in Case You Wonder,Somewhere Outside,0,0,Rock,UNIDISC MUSIC INC.,0068381218629,0,0,0.435,0.858,0.858,-4.536,1.0,0.0461,0.000409,2.03e-05,0.17,0.711,110.194,146187.0
16150,48580,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:37:11 AM,The Shadows Of Knight,Gloria,Dark Sides: The Best Of The Shadows Of Knight,0,0,Rock,Rhino,0081227172367,0,0,,,,,,,,,,,,
16151,48581,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:43:53 AM,The Birds,Leaving Here,The Collectors' Guide To Rare British Birds,0,0,Rock,Ling Music Group,0888608217576,0,0,,,,,,,,,,,,
16152,48582,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:46:35 AM,The Artwoods,I Take What I Want,Steady Gettin' It: The Complete Recordings 1964-67,0,0,,WMG - Ultimate Collection,0190296536618,0,0,,,,,,,,,,,,
16153,48583,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:49:29 AM,Vagrants,I Can’t Make a Friend,Follow Me Down: Vanguard's Lost Psychedelic Era (1966 - 1970),0,0,Rock,ORCHARD - Light In The Attic,0844185066600,0,0,,,,,,,,,,,,
16154,48584,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:55:05 AM,The Sons of Adam,Feathered Fish,Saturday's Sons | The Complete Recordings: 1964-1966,0,0,Rock,MERLIN - High Moon Records,0638126751140,0,0,,,,,,,,,,,,
16155,48585,Grace W filling in 2/18/24,176716,Grace W,2024-02-18,11:58:03 AM,Saint Albums,Dream USA,Bay,0,0,,5970593 Records DK,0198088189523,0,0,,,,,,,,,,,,
16156,48586,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:07:52 PM,Monkey3,Collision,Welcome To The Machine,1,0,Rock,Napalm Records Handels GmbH,0810135718653,0,0,,,,,,,,,,,,
16157,48587,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:13:55 PM,Black Sabbath,Planet Caravan,Paranoid (Remastered),0,0,Rock,Sanctuary,0602537422654,1,0,,,,,,,,,,,,
16158,48588,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:20:45 PM,Sleep,The Botanist,The Sciences,0,0,Heavy Metal,Third Man Records,813547029010,0,0,,,,,,,,,,,,
16159,48589,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:26:25 PM,Nebula,"Warzone Speedwulf - Live, Bonus Track",Livewired in Europe,1,0,Rock,BELIEVE - Heavy Psych Sounds,3617226411380,0,0,0.24,0.905,0.905,-7.305,0.0,0.0639,8.62e-06,0.757,0.682,0.412,87.511,402853.0
16160,48590,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:33:46 PM,Elder,White Walls - Remastered,Elder,0,0,Rock,ORCHARD - MeteorCity,0884385179281,0,0,0.177,0.839,0.839,-5.704,1.0,0.0369,0.000172,0.459,0.0676,0.485,154.923,412293.0
16161,48591,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:40:38 PM,Mega Colossus,Grab the Sun,Showdown,1,0,Heavy Metal,ORCHARD - Cruz Del Sur Music,8032622211450,0,0,0.334,0.986,0.986,-3.653,1.0,0.246,0.00753,0.00753,0.0587,0.185,176.025,421320.0
16162,48592,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:48:17 PM,Ecclesia,Harvester of Sinful Souls,Ecclesia Militans,1,0,Heavy Metal,Aural Music,,0,0,0.265,0.823,0.823,-5.884,1.0,0.0509,0.000421,0.000755,0.0909,0.226,119.953,422085.0
16163,48593,Dissection Theatre,64679,Brad Barratt,2024-02-18,12:54:41 PM,Warcoe,Buio,A Place for Demons,1,0,Heavy Metal,ORCHARD - Helter Skelter Productions,7350057888582,0,0,,,,,,,,,,,,
16164,48594,Dissection Theatre,64679,Brad Barratt,2024-02-18,1:04:51 PM,HIGH,My Socks Don't Match But I Have to Wear This Uniform (It's Hard Being the President),Nice to Meet You,1,0,Rock,Axiom AV,853515104547,0,0,0.304,0.901,0.901,-4.948,1.0,0.0692,2.81e-05,0.00929,0.127,0.171,87.901,619250.0
16165,48595,Dissection Theatre,64679,Brad Barratt,2024-02-18,1:14:58 PM,Malsten,Larum,Larum,1,0,Heavy Metal,Svart Records,0197190319736,0,0,0.197,0.468,0.468,-7.521,1.0,0.0349,7.07e-06,0.933,0.151,0.0889,85.904,619560.0
16166,48596,Dissection Theatre,64679,Brad Barratt,2024-02-18,1:25:43 PM,Monkey3,Ignition,Welcome To The Machine,0,0,Heavy Metal,Napalm Records Handels GmbH,810135718615,0,0,,,,,,,,,,,,
16167,48597,Dissection Theatre,64679,Brad Barratt,2024-02-18,1:46:12 PM,Xochipilli,Instintos,Keep the Ritual Alive,0,0,,Active Meditation Music,3614971233502,0,0,,,,,,,,,,,,
