,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
11200,43629,white trash wedding,176433,dj doll face,2024-02-03,11:34:47 PM,Jacqueline Taieb,7 AM,The French Mademoiselle,0,0,,MERLIN - Anthology's,3596971801328,0,0,,,,,,,,,,,,
11201,43630,white trash wedding,176433,dj doll face,2024-02-03,11:36:51 PM,R. Stevie Moore,Do You Feel About the Same?,ON EARTH,0,0,Rock,Spunky Monkey Music,0032501888238,0,0,0.519,0.471,0.471,-13.459,1.0,0.133,0.753,0.219,0.408,0.541,135.298,184013.0
11202,43631,white trash wedding,176433,dj doll face,2024-02-03,11:39:56 PM,Buffy Sainte-Marie,Guess Who I Saw in Paris,Illuminations,0,0,Folk,UMG - Vanguard Records,00015707030458,1,0,,,,,,,,,,,,
11203,43632,white trash wedding,176433,dj doll face,2024-02-03,11:43:39 PM,Cat Power,Lived In Bars,The Greatest,0,0,,WMG - Matador Records,0744861074366,0,0,,,,,,,,,,,,
11204,43633,white trash wedding,176433,dj doll face,2024-02-03,11:47:24 PM,The West Coast Pop Art Experimental Band,I Won't Hurt You,Isle Of Dogs (Original Soundtrack),0,0,,UMG - ABKCO Music & Records,00018771849520,0,0,0.461,0.0972,0.0972,-26.134,1.0,0.0402,0.97,0.114,0.112,0.774,130.691,144440.0
11205,43634,white trash wedding,176433,dj doll face,2024-02-03,11:49:48 PM,Of Montreal,Everything Disappears When You Come Around,Cherry Peel,0,0,Rock,WMG - Bar/None Records,0032862008962,0,0,,,,,,,,,,,,
11206,43635,white trash wedding,176433,dj doll face,2024-02-03,11:52:23 PM,Kurt Vile,Another good year for the roses,Another good year for the roses,1,0,Rock,Verve Forecast,00602458615371,0,0,0.619,0.475,0.475,-10.028,1.0,0.0242,0.0678,0.367,0.0816,0.597,85.796,334755.0
11207,43636,white trash wedding,176433,dj doll face,2024-02-03,11:57:58 PM,Simon & Garfunkel,My Little Town,Still Crazy After All These Years,0,0,,SME - Legacy Recordings,0886444203852,1,0,0.665,0.535,0.535,-7.766,1.0,0.0308,0.468,0.00156,0.0819,0.429,122.126,231947.0
11208,43637,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:01:26 AM,Kenny Burrell,Broadway,A Night At The Vanguard,0,0,Jazz,BELIEVE - Wings in Hell,4060059689836,0,0,,,,,,,,,,,,
11209,43638,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:05:45 AM,Thee Sacred Souls,Future Lover,Thee Sacred Souls,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,0634457100541,0,0,,,,,,,,,,,,
11210,43639,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:09:14 AM,Joyce Moreno,Descompassadamente,Descompassadamente,0,0,,BELIEVE - Far Out Recordings,3616849013032,0,0,0.431,0.565,0.565,-11.465,1.0,0.0296,0.799,0.0615,0.258,0.659,100.528,299000.0
11211,43640,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:14:10 AM,Jack Johnson,Wasting Time - Subatomic Sound System Dub,In Between Dub,0,0,Reggae,UMG - Jack Johnson 2022,00602455510082,1,0,0.406,0.488,0.488,-9.774,1.0,0.214,0.0151,0.0583,0.404,0.46,71.849,234167.0
11212,43641,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:18:01 AM,Anders Mogensen,My Old Flame,European Quartet: Diamonds and Other Jewels,0,0,Jazz,BELIEVE - amm,3616846143220,0,0,,,,,,,,,,,,
11213,43642,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:24:19 AM,Rubblebucket,Geometry,Geometry,0,0,Rock,Grand Jury Music,0196925377904,0,0,,,,,,,,,,,,
11214,43643,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:28:19 AM,Y La Bamba,Eight,Lucha,0,0,,Tender Loving Empire,0197338958162,0,0,,,,,,,,,,,,
11215,43644,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:32:04 AM,Dolly Parton,We Are The Champions / We Will Rock You,We Are The Champions / We Will Rock You,0,0,Rock,UMG - Big Machine,00843930098798,1,0,,,,,,,,,,,,
11216,43645,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:35:54 AM,Daymé Arocena,Dançar e Voar,Dançar e Voar,0,0,World,WMG - Brownswood Recordings,5060180325596,0,0,0.786,0.647,0.647,-10.815,1.0,0.119,0.435,0.000426,0.0731,0.93,107.984,240920.0
11217,43646,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:39:52 AM,Jack Johnson,One Step Ahead,One Step Ahead,0,0,Rock,UMG - Jack Johnson 2022,00602445753901,1,0,0.716,0.614,0.614,-8.467,1.0,0.105,0.566,0.00323,0.104,0.689,164.051,191648.0
11218,43647,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:43:00 AM,Wilco,Infinite Surprise,Cousin,0,0,Rock,Legacy Recordings,0196871310512,0,0,0.553,0.697,0.697,-8.303,0.0,0.0456,0.181,0.586,0.091,0.652,124.014,343400.0
11219,43648,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:54:19 AM,Kiwi jr.,Unspeakable Things,Unspeakable Things,0,0,,WMG - Subpop Record Group,0098787150063,0,0,0.381,0.814,0.814,-6.426,1.0,0.0412,0.00115,0.000719,0.186,0.367,137.831,209347.0
11220,43649,"WRUV 2/4/24, 12:01 AM",64581,Program Director,2024-02-04,12:58:53 AM,Suki Waterhouse,To Love,To Love,0,0,,Subpop Record Group,0098787159264,0,0,,,,,,,,,,,,
11221,43650,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:02:46 AM,Squidgenini,Prophecy,They're Energised,0,0,Electronic,CoOp Presents,5050580788084,0,0,,,,,,,,,,,,
11222,43651,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:07:06 AM,Theo Croker,SHE'S BAD (feat. Wyclef Jean),LOVE QUANTUM,0,0,Jazz,SME - Masterworks,0886449090297,0,0,0.614,0.877,0.877,-5.977,0.0,0.22,0.0348,1.94e-06,0.275,0.324,112.928,216400.0
11223,43652,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:16:22 AM,Valerie June,Pink Moon,The Moon And Stars: Prescriptions For Dreamers (Deluxe Edition),0,0,,UMG - Fantasy Records,0888072424418,0,0,,,,,,,,,,,,
11224,43653,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:18:44 AM,Vagabon,Lexicon,Lexicon,0,0,,"Vagabon Music, LLC",0075597911688,0,0,,,,,,,,,,,,
11225,43654,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:21:39 AM,Maggie Rogers,Want Want,Want Want,0,0,,UMG - Capitol Records (US1A),00602445481095,1,0,,,,,,,,,,,,
11226,43655,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:24:45 AM,Devon Gilfillian,All I Really Wanna Do,All I Really Wanna Do,0,0,,UMG - Fantasy Records,00888072516342,0,0,0.697,0.702,0.702,-7.025,0.0,0.0905,0.15,0.0486,0.0829,0.777,163.945,222080.0
11227,43656,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:28:24 AM,Lee Fields,Sentimental Fool,Sentimental Fool,0,0,R&B/Soul,MERLIN - Daptone Records,0634457112094,0,0,0.65,0.302,0.302,-9.424,0.0,0.0322,0.946,0.147,0.101,0.331,122.636,185773.0
11228,43657,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:45:38 AM,John Lang,Flotando,Earotica,0,0,Jazz,ORCHARD - Cellar Live,0197188974275,0,0,,,,,,,,,,,,
11229,43658,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:51:18 AM,Jenny Lewis,Psychos,Psychos,0,0,,Blue Note Records,00602455411709,0,0,,,,,,,,,,,,
11230,43659,"WRUV 2/4/24, 1:02 AM",64581,Program Director,2024-02-04,1:54:20 AM,Aaron Diehl,Gemini,Zodiac Suite,0,0,Jazz,ORCHARD - Mack Avenue Records,0673203120167,0,0,,,,,,,,,,,,
