,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
14100,46530,Score keeper,160092,Vostalavista,2024-02-12,11:07:28 AM,Summer Arachnid,Missed Connection,Interpersonal,0,0,,3 Friends Records,0197992887044,0,0,,,,,,,,,,,,
14101,46531,Score keeper,160092,Vostalavista,2024-02-12,11:11:46 AM,Jeff Coffin,Vinnie the Crow,Between Dreaming and Joy,0,0,Jazz,Ear Up Records,0658580496043,0,0,0.753,0.823,0.823,-6.442,1.0,0.0463,0.299,0.183,0.0768,0.85,97.97,260443.0
14102,46532,Score keeper,160092,Vostalavista,2024-02-12,11:16:04 AM,Herbie Hancock,Jack Rabbit,The Blue Note Albums,0,0,Jazz,EMI Records Italy s.r.l.,0600753610947,1,0,,,,,,,,,,,,
14103,46533,Score keeper,160092,Vostalavista,2024-02-12,11:22:01 AM,Lewis OfMan,Hey Lou,Hey Lou,0,0,,Profil de Face,00602458775273,0,0,0.575,0.842,0.842,-6.046,1.0,0.0315,0.153,4.92e-05,0.136,0.728,156.051,220347.0
14104,46534,Score keeper,160092,Vostalavista,2024-02-12,11:24:30 AM,Ruth Garbus,Whisper in Steel,Alive People,0,0,,BELIEVE - Orindal Records,3617223609438,0,0,,,,,,,,,,,,
14105,46535,Score keeper,160092,Vostalavista,2024-02-12,11:29:28 AM,Valerie June,Pink Moon,The Moon And Stars: Prescriptions For Dreamers (Deluxe Edition),0,0,,UMG - Fantasy Records,0888072424418,0,0,,,,,,,,,,,,
14106,46536,Score keeper,160092,Vostalavista,2024-02-12,11:31:53 AM,Veronica Swift,In the Moonlight,Veronica Swift,0,0,Jazz,ORCHARD - Mack Avenue Records,0673203120266,0,0,,,,,,,,,,,,
14107,46537,Score keeper,160092,Vostalavista,2024-02-12,11:36:47 AM,Ströme,Stadlberg,Stadlberg,0,0,,Compost Records,0673794260471,0,0,0.577,0.785,0.785,-6.759,1.0,0.0286,0.356,0.807,0.147,0.0931,124.971,583507.0
14108,46538,Score keeper,160092,Vostalavista,2024-02-12,11:41:10 AM,Boy Jr.,Are They Actually Attractive?,Are They Actually Attractive?,0,0,,Boy Jr.,0054391616579,0,0,0.539,0.782,0.782,-4.135,1.0,0.172,0.00137,2.07e-05,0.279,0.648,177.984,161798.0
14109,46539,Score keeper,160092,Vostalavista,2024-02-12,11:43:57 AM,DRAMA,Tighten It Up,Tighten It Up,0,0,R&B/Soul,Drama Music,0193436321297,0,0,0.916,0.779,0.779,-5.588,1.0,0.0502,0.0995,0.00114,0.0969,0.886,119.023,174897.0
14110,46540,Score keeper,160092,Vostalavista,2024-02-12,11:49:20 AM,Arlo Parks,Devotion,Devotion,0,0,,Transgressive,5400863140083,0,0,,,,,,,,,,,,
14111,46541,Score keeper,160092,Vostalavista,2024-02-12,11:52:08 AM,Sigur Rós,Gold,ÁTTA,0,0,,BMG Rights Management (UK) Limited,4050538920420,0,0,,,,,,,,,,,,
14112,46542,Score keeper,160092,Vostalavista,2024-02-12,11:58:46 AM,Laura Mvula,Phenomenal Woman,The Dreaming Room,0,0,R&B/Soul,SME - RCA Records Label,0886445897883,0,0,0.702,0.655,0.655,-4.764,1.0,0.0407,0.00251,0.0131,0.361,0.187,129.924,164200.0
14113,46543,Music For Cars,170313,DJ Gibs,2024-02-12,12:01:47 PM,Middle Sattre,Pouring Water,Pouring Water,1,0,Rock,Sad Tree Records,0197999179500,0,0,,,,,,,,,,,,
14114,46544,Music For Cars,170313,DJ Gibs,2024-02-12,12:05:38 PM,Faire Osciller,Get Through,Get Through,1,0,Rock,Trash Casual,0198391050930,0,0,,,,,,,,,,,,
14115,46545,Music For Cars,170313,DJ Gibs,2024-02-12,12:08:16 PM,Ducks Ltd.,Cathedral City,Harm's Way,1,0,Rock,MERLIN - Carpark Records,0677517017250,0,0,0.437,0.95,0.95,-5.878,1.0,0.0551,5.42e-06,0.402,0.102,0.503,148.006,207333.0
14116,46546,Music For Cars,170313,DJ Gibs,2024-02-12,12:11:35 PM,Liam Kazar,Next Time Around,Next Time Around,1,0,Rock,DISTROKID,0198085840113,0,0,,,,,,,,,,,,
14117,46547,Music For Cars,170313,DJ Gibs,2024-02-12,12:15:10 PM,The Maine,blame,blame / how to exit a room,1,0,Rock,Photo Finish Records,00842812193446,0,0,,,,,,,,,,,,
14118,46548,Music For Cars,170313,DJ Gibs,2024-02-12,12:18:49 PM,Lily Seabird,Grace,Grace,1,0,Rock,5801761 Records DK2,0198087872495,0,0,,,,,,,,,,,,
