,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
12000,44429,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:43:23 AM,Robert Lester Folsom,My Stove’s on Fire,Music And Dreams,0,0,Rock,UMG - Anthology Recordings,00184923600766,0,0,,,,,,,,,,,,
12001,44430,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:46:44 AM,Dougie Poole,Don't You Think I'm Funny Anymore?,Wideass Highway,0,0,Country,MERLIN - JMC Aggregate,0191018180751,0,0,0.608,0.496,0.496,-7.862,1.0,0.0312,0.891,0.852,0.136,0.341,99.963,216400.0
12002,44431,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:50:13 AM,TOPS,Petals,Sugar at the Gate,0,0,Rock,Arbutus Records,0656605356037,0,0,0.822,0.706,0.706,-6.472,1.0,0.0387,0.193,0.00167,0.129,0.896,128.707,174536.0
12003,44432,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:53:00 AM,Belle & Sebastian,Dear Catastrophe Waitress,Dear Catastrophe Waitress,0,0,,MERLIN - Matador / Rough Trade,5059638211222,0,0,,,,,,,,,,,,
12004,44433,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:55:16 AM,Molly Lewis,Miracle Fruit,Miracle Fruit,0,0,,Jagjaguwar,0656605243146,0,0,,,,,,,,,,,,
12005,44434,Our Intent is All for Your Delight,64617,Dan Kirk,2024-02-06,8:55:53 AM,Mt. Joy,Orange Blood,Orange Blood,0,0,Rock,UMG - Mt. Joy PS/ Island,00602445714988,0,0,0.712,0.53,0.53,-9.842,0.0,0.0444,0.66,0.512,0.129,0.496,118.994,226013.0
12006,44435,Jane's Jams,176511,DJ B,2024-02-06,9:00:42 AM,Takuya Kuroda,It's Okay,Midnight Crisp,0,0,Jazz,First Word Records,5050580788930,0,0,,,,,,,,,,,,
12007,44436,Jane's Jams,176511,DJ B,2024-02-06,9:01:33 AM,Fleet Foxes,White Winter Hymnal,Fleet Foxes,0,0,Rock,Sub Pop Records,0098787077766,0,0,0.628,0.5,0.5,-9.66,0.0,0.0268,0.44,0.0,0.244,0.68,124.932,147027.0
12008,44437,Jane's Jams,176511,DJ B,2024-02-06,9:04:00 AM,Norah Jones,Sunrise,No Stress - The Platinum Collection,0,0,Jazz,Parlophone,0724354867859,1,0,,,,,,,,,,,,
12009,44438,Jane's Jams,176511,DJ B,2024-02-06,9:07:18 AM,alt-J,U&ME,U&ME,0,0,,WMG - Atlantic Records,0075679772862,0,0,,,,,,,,,,,,
