,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
7200,39628,"WRUV 1/23/24, 6:01 AM",64581,Program Director,2024-01-23,6:36:29 AM,strongboi,fool around,fool around,0,0,,strongboi,5059449065564,0,0,,,,,,,,,,,,
7201,39629,"WRUV 1/23/24, 6:01 AM",64581,Program Director,2024-01-23,6:41:13 AM,Narrow Shoulders,Summer's End,Summer's End,0,0,,MERLIN - Twosyllable Records,3663729268143,0,0,,,,,,,,,,,,
7202,39630,"WRUV 1/23/24, 6:01 AM",64581,Program Director,2024-01-23,6:50:48 AM,Jack Johnson,Wasting Time - Subatomic Sound System Dub,In Between Dub,0,0,Reggae,UMG - Jack Johnson 2022,00602455510082,1,0,0.406,0.488,0.488,-9.774,1.0,0.214,0.0151,0.0583,0.404,0.46,71.849,234167.0
7203,39631,"WRUV 1/23/24, 6:01 AM",64581,Program Director,2024-01-23,6:54:39 AM,Secret of Elements,Cassini,Chronos,0,0,,InFiné,3663729149251,0,0,,,,,,,,,,,,
7204,39632,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:02:56 AM,Ryan Gebhardt,Ryan & Willie,Cooking For One,1,0,,King Forward Records,197338907702,0,0,0.469,0.205,0.205,-12.172,1.0,0.0411,0.912,0.469,0.122,0.135,163.573,146577.0
7205,39633,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:05:15 AM,The Orchard,Goin' Back,Log Hill,0,0,,Log Hill Records,196777028603,0,0,,,,,,,,,,,,
7206,39634,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:07:58 AM,Dylan LeBlanc,Coyote,Coyote,0,0,,ATO Records,880882589257,0,0,,,,,,,,,,,,
7207,39635,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:15:59 AM,The Other Years,Adaline,The Other Years,0,0,Folk,No Quarter,656605378862,0,0,0.449,0.168,0.168,-12.788,1.0,0.0347,0.972,0.162,0.181,0.339,171.47,229613.0
7208,39636,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:19:42 AM,Michael Nau,Sharp Diamonds,Accompany,1,0,,MERLIN - Karma Chief Records,617308050370,0,0,0.369,0.605,0.605,-9.191,1.0,0.0372,0.0346,0.899,0.129,0.201,138.961,263925.0
7209,39637,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:25:42 AM,John Francis Flynn,Mole in the Ground,Mole in the Ground,0,0,Folk,MERLIN - River Lea Recordings,5059638428064,0,0,0.478,0.742,0.742,-7.761,0.0,0.0349,0.444,0.944,0.113,0.621,90.537,232449.0
7210,39638,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:29:27 AM,Helado Negro,Best For You and Me,Best For You and Me,1,0,,MERLIN - 4AD,5059638411288,0,0,0.675,0.503,0.503,-10.199,1.0,0.0734,0.535,0.775,0.12,0.445,171.117,185263.0
7211,39639,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:37:38 AM,Charlie Parr,Boombox,Boombox - Single,1,0,Folk,Smithsonian Folkways,,0,0,,,,,,,,,,,,
7212,39640,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:40:18 AM,Buck Meek,Cuero Dudes,Cuero Dudes / Beauty Opens Doors,1,0,,MERLIN - 4AD,5059638435895,0,0,0.442,0.773,0.773,-5.632,1.0,0.0269,0.0119,0.00283,0.0873,0.437,84.22,298922.0
7213,39641,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:47:18 AM,David Nance,Mock the Hours,Mock the Hours,0,0,Rock,Third Man Records,810074423885,0,0,0.377,0.901,0.901,-5.75,1.0,0.0506,0.00957,0.0445,0.45,0.761,177.67,239293.0
7214,39642,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:51:10 AM,The Skatalites,Ska-Boo-Da-Ba,'60s Ska Explosion,0,0,Reggae,UMG - UMC (Universal Music Catalogue),00602537288625,0,0,,,,,,,,,,,,
7215,39643,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:53:49 AM,Credit Electric,moon dripping down,six,0,0,,DISTROKID,198087792175,0,0,0.533,0.6,0.6,-10.618,1.0,0.036,0.74,0.938,0.109,0.578,163.991,207215.0
7216,39644,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,7:57:09 AM,Randolph's Leap,Cold,Clumsy Knot,0,0,,Lost Map Records,5055486939776,0,0,,,,,,,,,,,,
7217,39645,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:02:25 AM,BRONCHO,Easy Way Out,Bad Behavior,0,0,,BELIEVE - Park The Van,3615933818133,0,0,,,,,,,,,,,,
7218,39646,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:05:18 AM,S.G. Goodman,Work Until I Die,Teeth Marks,0,0,Rock,Verve Forecast,602445387700,0,0,0.718,0.834,0.834,-8.817,0.0,0.0363,0.0329,0.000187,0.105,0.814,100.032,392565.0
7219,39647,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:11:43 AM,Sheer Mag,Moonstruck,Moonstruck,1,0,Rock,ORCHARD - Third Man Records,810074423717,0,0,0.553,0.714,0.714,-3.914,0.0,0.0406,0.00486,0.247,0.121,0.601,95.25,185914.0
7220,39648,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:14:42 AM,Virgil Vigil,pecos song,ttrriipp,0,0,Folk,Far West Records,197083145091,0,0,,,,,,,,,,,,
7221,39649,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:19:32 AM,Allegra Krieger,Lingering,Lingering,0,0,Folk,MERLIN - Double Double Whammy,644110409232,0,0,,,,,,,,,,,,
7222,39650,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:22:48 AM,"Jimmy ""Preacher"" Ellis",Since I Fell for You,Tramp's Tenth!,0,0,R&B/Soul,Tramp Records,5050580604841,0,0,,,,,,,,,,,,
7223,39651,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:24:40 AM,Shane Parish,Walk Back Words,Walk Back Words,0,0,Folk,Red Eft Records,197544003670,0,0,,,,,,,,,,,,
7224,39652,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:28:37 AM,Aaron M Olson,And/Or,Songs Album,0,0,,Moone Records,192641866531,0,0,,,,,,,,,,,,
7225,39653,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:33:03 AM,Duff Thompson,Throw it Down,Shadow People,0,0,,Duff Thompson,198026233080,0,0,,,,,,,,,,,,
7226,39654,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:36:35 AM,Sam Evian,Wild Days,Wild Days,1,0,Rock,ORCHARD - Flying Cloud Recordings,197190580884,0,0,,,,,,,,,,,,
7227,39655,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:44:48 AM,Ramsay Midwood,Maybelline Grease (Live),Manchaca Eyeball (Live from Sam's Town Point),0,0,Country,Farmwire,859781666208,0,0,0.701,0.698,0.698,-6.647,0.0,0.0294,0.816,0.212,0.273,0.772,121.155,259794.0
7228,39656,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:51:37 AM,Phish,Walk Away,"2010-06-17 - ""Comcast Center"", Hartford, CT, USA",0,0,,,,0,0,,,,,,,,,,,,
7229,39657,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-23,8:56:03 AM,Arlo Parks,Blades,Blades,0,0,,Transgressive,5400863135874,0,0,0.762,0.572,0.572,-6.533,0.0,0.0355,0.138,0.00222,0.106,0.504,106.014,221092.0
7230,39658,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-23,9:00:26 AM,Kimi Djabaté,Sano,Dindin,0,0,,Cumbancha,853001008656,0,0,,,,,,,,,,,,
7231,39659,Jane's Jams,176511,DJ B,2024-01-23,9:03:59 AM,Bob Marley & The Wailers,Turn Your Lights Down Low,Chant Down Babylon,0,0,World,Universal Music,731454640428,0,0,0.733,0.668,0.668,-5.3,1.0,0.0685,0.0137,1.57e-06,0.0393,0.713,83.11,346333.0
7232,39660,Jane's Jams,176511,DJ B,2024-01-23,9:09:19 AM,Julia Jacklin,"to Perth, before the border closes","to Perth, before the border closes",1,0,Folk,WMG - Subpop Record Group,098787139365,0,0,0.589,0.274,0.274,-12.442,1.0,0.031,0.302,0.000829,0.107,0.23,95.666,176733.0
7233,39661,Jane's Jams,176511,DJ B,2024-01-23,9:12:10 AM,Vacations,Friends,Vibes,0,0,,WMG - Nettwerk Records,067003111263,0,0,,,,,,,,,,,,
7234,39662,Jane's Jams,176511,DJ B,2024-01-23,9:14:38 AM,Beach House,Myth,Bloom,0,0,,Bella Union,5414939422874,0,0,0.445,0.708,0.708,-6.268,1.0,0.0293,0.032,0.0908,0.171,0.414,141.965,258653.0
7235,39663,Jane's Jams,176511,DJ B,2024-01-23,9:19:45 AM,Sharon Van Etten,Every Time the Sun Comes Up,Are We There,0,0,,Jagjaguwar,656605225555,0,0,0.663,0.522,0.522,-8.741,1.0,0.0374,0.392,5.41e-06,0.197,0.301,99.759,262520.0
7236,39664,Jane's Jams,176511,DJ B,2024-01-23,9:23:39 AM,Macy Gray,Sweet Baby (featuring Erykah Badu),I Try: The Macy Gray Collection,0,0,R&B/Soul,SME - Epic,696998520028,1,0,,,,,,,,,,,,
7237,39665,Jane's Jams,176511,DJ B,2024-01-23,9:27:10 AM,Lake Street Dive,Better Than,Bad Self Portraits,0,0,Rock,MERLIN - Signature Sounds Recordings,701237206127,0,0,0.787,0.283,0.283,-11.679,1.0,0.0354,0.631,0.0134,0.097,0.406,77.595,215880.0
7238,39666,Jane's Jams,176511,DJ B,2024-01-23,9:30:43 AM,Ali McGuirk,Evelyn,Til It’s Gone,1,1,R&B/Soul,MERLIN - Signature Sounds Recordings,701237214221,0,0,,,,,,,,,,,,
7239,39667,Jane's Jams,176511,DJ B,2024-01-23,9:34:57 AM,The Shins,New Slang,"Oh, Inverted World",0,0,,Sub Pop,098787089868,0,0,,,,,,,,,,,,
7240,39668,Jane's Jams,176511,DJ B,2024-01-23,9:38:42 AM,Emma Peters,Clandestina (version acoustique),Emma Peters (Remixed),0,0,,Emma Peters,859736499172,0,0,,,,,,,,,,,,
