,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
9100,41529,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,4:54:06 PM,James Kochalka Superstar,Photo ID,Pop Popular,0,1,,ORCHARD - Kochalka Quality,197189835582,0,0,,,,,,,,,,,,
9101,41530,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,4:59:36 PM,Alan Palomo,Stay-At-Home DJ,Stay-At-Home DJ,0,0,,BELIEVE - Arts & Crafts Mexico,3617220871470,0,0,0.606,0.852,0.852,-6.08,1.0,0.0399,0.0509,0.16,0.289,0.859,144.056,227962.0
9102,41531,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:03:20 PM,MAD,Jordi's Song,Mad,1,1,,Mad,198025105449,0,0,,,,,,,,,,,,
9103,41532,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:06:34 PM,Todd Rundgren,Hideaway - 2006 Remastered,Definitive Rock: Todd Rundgren,0,0,Rock,WMG - Rhino (Pure),081227418625,1,0,,,,,,,,,,,,
9104,41533,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:11:21 PM,The Three O'Clock,A Day in Erotica,Sixteen Tambourines / Baroque Hoedown,0,0,Rock,MERLIN - Yep Roc Records,634457273122,0,0,0.326,0.56,0.56,-10.844,1.0,0.057,0.433,0.0,0.14,0.296,103.989,268107.0
9105,41534,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:15:42 PM,The Lemon Twigs,My Golden Years,My Golden Years,0,1,,Captured Tracks,817949037574,0,0,0.292,0.731,0.731,-6.967,1.0,0.032,0.0216,0.0,0.366,0.434,151.265,193907.0
9106,41535,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:20:39 PM,The Toms,Other Boys Do,The Toms,0,0,Rock,Songgram Records,885767749672,0,0,,,,,,,,,,,,
9107,41536,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:22:57 PM,Paul Collins,Rock N Roll Girl,The Beat,0,0,Rock,SME - Legacy Recordings,886444358491,0,0,,,,,,,,,,,,
9108,41537,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:25:13 PM,Community Breakfast,Beck's Song,The Landscape Is the Only Thing That Never Changes - EP,1,1,Rock,Community Sound,198087830761,0,0,,,,,,,,,,,,
9109,41538,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:29:14 PM,Remi Russin,A Second Pass,A Second Pass,1,1,,Sticky Mango Records,198004326315,0,0,,,,,,,,,,,,
9110,41539,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:34:11 PM,Lavenderlux,Enjoy Your Dream,Enjoy Your Dream,1,1,Rock,Orange Store Records,198087305474,0,0,,,,,,,,,,,,
9111,41540,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:39:48 PM,The Young Love Scene,KMFAC,Doomer,1,0,Rock,The Young Love Scene,198093779917,0,0,0.396,0.847,0.847,-7.568,1.0,0.0495,2.78e-05,0.128,0.0529,0.745,185.988,251960.0
9112,41541,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:42:09 PM,Rebecca Ryskalczyk,Carousel Mall (feat. Katie Morey),Say It Back,1,1,,ryskullf*ck,198091573302,0,0,,,,,,,,,,,,
9113,41542,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:45:38 PM,Summer Arachnid,Smog,Interpersonal,1,1,,3 Friends Records,197992887044,0,0,,,,,,,,,,,,
9114,41543,Everyday Sunshine,66634,The Purple Shaman,2024-01-28,5:51:52 PM,Queens of the Stone Age,Carnavoyeur,Carnavoyeur,0,0,,Matador,191401199957,0,0,0.367,0.855,0.855,-5.93,1.0,0.108,0.373,0.00134,0.067,0.244,112.002,236458.0
9115,41544,Pirate Radio,169308,dj agp,2024-01-28,6:02:34 PM,Bee Blackwell,Blue,Calico,0,0,,emobabyman records,198093342746,0,0,,,,,,,,,,,,
9116,41545,Pirate Radio,169308,dj agp,2024-01-28,6:05:30 PM,Eliza McLamb,Anything You Want,Anything You Want,1,0,,Royal Mountain Records,00044003298989,0,0,,,,,,,,,,,,
9117,41546,Pirate Radio,169308,dj agp,2024-01-28,6:08:58 PM,Bee Blackwell,Deja Vu,Calico,0,0,,emobabyman records,198093342746,0,0,,,,,,,,,,,,
