,Unnamed: 0,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
5900,38328,Quacking the Ice,176441,DJ Goose,2024-01-19,9:11:22 AM,Tom Glazer,Friction,Space Songs (from Ballads for the Age of Science),0,0,Rock,Motivation Records,032501283743,0,0,,,,,,,,,,,,
5901,38329,Quacking the Ice,176441,DJ Goose,2024-01-19,9:11:35 AM,Cornelius,MIC CHECK,FANTASMA,0,0,Rock,WMG - WM Japan,825646760930,0,0,,,,,,,,,,,,
5902,38330,Quacking the Ice,176441,DJ Goose,2024-01-19,9:18:10 AM,Terrace Martin,Hot Chocolate,Ornamental,0,0,Electronic,Lowly,723277193311,0,0,,,,,,,,,,,,
5903,38331,Quacking the Ice,176441,DJ Goose,2024-01-19,9:19:12 AM,George Benson,Give Me the Night,The George Benson Collection,0,0,Jazz,Rhino/Warner Records,603497968077,1,0,0.835,0.765,0.765,-7.831,1.0,0.0681,0.475,0.0692,0.12,0.855,110.282,301026.0
5904,38332,Quacking the Ice,176441,DJ Goose,2024-01-19,9:19:54 AM,Just Friends,Supersonic,Nothing but Love,0,0,Rock,ORCHARD - Pure Noise Records,193483297811,0,0,,,,,,,,,,,,
5905,38333,Quacking the Ice,176441,DJ Goose,2024-01-19,9:21:57 AM,Froogle,Fantasy,Wild Style,1,0,,MERLIN - Froogle,0739919642499,0,0,,,,,,,,,,,,
5906,38334,Quacking the Ice,176441,DJ Goose,2024-01-19,9:24:28 AM,Bodikhuu,Don't Mention It,Ascension,0,0,Hip Hop/Rap,1853581 Records DK2,019591880502,0,0,,,,,,,,,,,,
5907,38335,Quacking the Ice,176441,DJ Goose,2024-01-19,9:29:03 AM,"RJ ""the wiz"" Rice",Off the Hook (Radio Edit),Off the Hook - Single,0,0,Hip Hop/Rap,emi manhatten records,5057272567897,0,0,,,,,,,,,,,,
5908,38336,Quacking the Ice,176441,DJ Goose,2024-01-19,9:31:46 AM,George Reid,Feelings,Feelings,0,0,Electronic,ORCHARD - Fool's Gold Records,197189810053,0,0,,,,,,,,,,,,
5909,38337,Quacking the Ice,176441,DJ Goose,2024-01-19,9:33:48 AM,passion,Sundance,No problem,0,0,Electronic,skratch music production,,0,0,,,,,,,,,,,,
