,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
35043,"WRUV 1/9/24, 4:02 AM",64581,Program Director,2024-01-09,4:57:00 AM,Charles Kreamer,Pump It!,Rock it!,0,0,,Various Artists,885767691421,0,0,,,,,,,,,,,,
35044,"WRUV 1/9/24, 4:02 AM",64581,Program Director,2024-01-09,4:59:45 AM,Margaux,Eyes On You (Rock / Metal Remix),Eyes On You (Rock / Metal Remix),0,0,Electronic,WebMusic,5051813466113,0,0,0.541,0.806,0.806,-7.257,1.0,0.0416,2.23e-05,0.778,0.0644,0.737,114.204,134750.0
35045,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:00:27 AM,Piles of Smiles,Blood Blister,Seven Pillars of Shame,0,0,Rock,5153435 Records DK,197727263655,0,0,,,,,,,,,,,,
35046,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:04:11 AM,Rahill,Fables,Fables,0,0,,Big Dada,5054429174588,0,0,,,,,,,,,,,,
35047,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:07:38 AM,St. Paul & The Broken Bones,Sea Star,Sea Star,0,0,R&B/Soul,ATO Records / Fontana North,880882558956,0,0,,,,,,,,,,,,
35048,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:11:04 AM,FOZ.,all too slow,Gardening Gloves,0,0,Hip Hop/Rap,Bedroom Recordings,195334892275,0,0,,,,,,,,,,,,
35049,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:14:46 AM,Theo Croker,SLOWLY (feat. Ego Ella May & D'LEAU),BY THE WAY (feat. Ego Ella May & D'LEAU),0,0,Jazz,SME - Masterworks,196589387752,0,0,,,,,,,,,,,,
35050,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:17:49 AM,The Go! Team,Ladyflash,"Thunder, Lightning, Strike",0,0,,Memphis Industries,5024545371383,0,0,0.562,0.959,0.959,-5.287,1.0,0.0544,0.000279,0.572,0.17,0.709,115.405,256027.0
35051,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:22:02 AM,Supershy,Take My Time,Change / Take My Time,0,0,Electronic,MERLIN - Beyond The Groove,5056167174363,0,0,,,,,,,,,,,,
35052,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:27:25 AM,Pachyman,Trago Coqueto,Trago Coqueto,0,0,Reggae,ATO Records,880882588151,0,0,0.772,0.918,0.918,-5.944,1.0,0.0686,0.158,0.887,0.0212,0.93,90.973,182533.0
35053,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:30:26 AM,Veronica Swift,I'm Always Chasing Rainbows,Veronica Swift,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120266,0,0,,,,,,,,,,,,
35054,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:33:56 AM,Lagartijeando,As Mortes das Matas,Jallalla,0,0,Electronic,Wonderwheel Recordings,192641298226,0,0,0.633,0.754,0.754,-11.352,0.0,0.207,0.0489,0.827,0.0887,0.427,199.926,279776.0
35055,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:38:33 AM,Beck,Thinking About You,Thinking About You,0,0,,UMG - Capitol Records (CAP),00602448846785,1,0,,,,,,,,,,,,
35056,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:42:08 AM,Bully,Lose You (feat. Soccer Mommy),Lose You (feat. Soccer Mommy),0,0,,Subpop Record Group,098787957266,0,0,0.376,0.83,0.83,-6.561,1.0,0.0826,0.0445,0.00783,0.0679,0.324,168.051,175387.0
35057,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:45:02 AM,MUNYA,Un Deux Trois,Hello Hi / Un Deux Trois,0,0,,ORCHARD - Luminelle Recordings,197188930585,0,0,0.863,0.426,0.426,-10.98,1.0,0.0547,0.199,0.756,0.0836,0.746,117.043,210307.0
35058,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:48:32 AM,Bombay Bicycle Club,Tekken 2 (feat. Chaka Khan),Tekken 2 (feat. Chaka Khan),0,0,Rock,ORCHARD - Mmm…Records Ltd,197189069376,0,0,0.76,0.794,0.794,-6.805,1.0,0.033,0.0469,0.0,0.0509,0.876,108.004,230400.0
35059,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:52:28 AM,Jack Johnson,Wasting Time - Subatomic Sound System Dub,In Between Dub,0,0,Reggae,UMG - Jack Johnson 2022,00602455510082,1,0,0.406,0.488,0.488,-9.774,1.0,0.214,0.0151,0.0583,0.404,0.46,71.849,234167.0
35060,"WRUV 1/9/24, 5:00 AM",64581,Program Director,2024-01-09,5:56:18 AM,Slim Gaillard And His Peruvians,Laughing In Rhythm,Groove Juice: The Norman Granz Recordings + More,0,0,Jazz,UMG - Verve,00731452165121,0,0,0.767,0.424,0.424,-9.621,1.0,0.0454,0.947,0.234,0.146,0.683,136.301,176840.0
35061,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:00:04 AM,Durand Jones,Lord Have Mercy,Lord Have Mercy,0,0,R&B/Soul,MERLIN - Dead Oceans,656605158082,0,0,,,,,,,,,,,,
35062,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:03:35 AM,Sharky,Memories Of Vortex,People Are Strange,0,0,,Tru Thoughts,5060609665319,0,0,,,,,,,,,,,,
35063,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:06:45 AM,Dolly Parton,We Are The Champions / We Will Rock You,We Are The Champions / We Will Rock You,0,0,Rock,UMG - Big Machine,00843930098798,1,0,,,,,,,,,,,,
35064,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:10:34 AM,The Mountain Goats,Training Montage,Training Montage,0,0,Rock,Merge Records,673855079998,0,0,,,,,,,,,,,,
35065,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:15:00 AM,Sage Hatfield,The Barista's Lament,The Barista's Lament,0,0,,oakhonestrecords,197207157498,0,0,,,,,,,,,,,,
35066,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:18:11 AM,Rufus Wainwright,Harvest (feat. Andrew Bird & Chris Stills),Harvest (feat. Andrew Bird & Chris Stills),0,0,Folk,BMG Rights Management (US) LLC,4050538848847,0,0,0.481,0.244,0.244,-8.184,1.0,0.0287,0.693,2.14e-06,0.0898,0.5,89.136,183227.0
35067,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:21:13 AM,Christopher McBride,Dope (For The Steppers),Ramon,0,0,Jazz,DISTROKID,197547219887,0,0,0.566,0.506,0.506,-11.287,0.0,0.119,0.328,0.829,0.175,0.606,174.077,320533.0
35068,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:26:31 AM,Kokoroko,Ewà Inú,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0,0.689,0.765,0.765,-10.462,0.0,0.0438,0.117,0.862,0.112,0.782,96.762,401293.0
35069,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:33:11 AM,Palenke Soultribe,Hechiceria ( Tropico Modular Remix),Hechiceria,0,0,,Soultribe Records,859778680521,0,0,0.809,0.832,0.832,-6.744,1.0,0.0413,0.145,0.463,0.411,0.81,122.004,302951.0
35070,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:38:15 AM,Mack Fields,I Like to Yodel,"Cults Hits Novelty Classics, Vol. 1",0,0,World,Fervor Records,843041058056,0,0,,,,,,,,,,,,
35071,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:39:59 AM,Winter,sunday,sunday,0,0,,MERLIN - Bar/None Records,032862910968,0,0,,,,,,,,,,,,
35072,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:44:14 AM,Alpine Sounds,"Birds in the Forest, Pt. 1",Birds in the Forest: Enjoy the Natural Sounds of Happy Birds in the Forest,0,0,World,Good Karma Sounds,4061707278266,0,0,,,,,,,,,,,,
35073,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:44:20 AM,Son Little,6 AM,6 AM,0,0,,MERLIN - Anti/Epitaph,0045778789931,0,0,,,,,,,,,,,,
35074,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:48:11 AM,Terell Stafford,Between Two Worlds,Between Two Worlds,0,0,Jazz,MERLIN - Le Coq Records,760137132233,0,0,,,,,,,,,,,,
35075,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:54:50 AM,NoSo,Honey Understand,Honey Understand,0,0,,WMG - PTKF,720841133407,0,0,0.702,0.59,0.59,-9.37,1.0,0.0312,0.0974,0.000531,0.0967,0.438,101.992,241920.0
35076,"WRUV 1/9/24, 6:00 AM",64581,Program Director,2024-01-09,6:59:45 AM,Esquivel,Mucha Muchacha,Tiki Party Vol. 5 / Cumaná,0,0,,Sound and Vision,192641302473,0,0,,,,,,,,,,,,
35077,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:00:36 AM,Uzi Ramirez,Coming Home (Instrumental),Axe & Spade,0,0,,Mountainmusicrecords,198026141668,0,0,,,,,,,,,,,,
35078,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:01:10 AM,Uzi Ramirez,Coming Home (Instrumental),Axe & Spade,1,0,Rock,Mountainmusicrecords,,0,0,,,,,,,,,,,,
35079,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:03:48 AM,Damien Jurado,Outside My Window,Other People's Songs Volume One,0,0,,Secretly Canadian,656605032764,0,0,,,,,,,,,,,,
35080,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:05:53 AM,Billy Bragg,At My Window Sad And Lonely,Mermaid Avenue: The Complete Sessions,0,0,Folk,WMG - Nonesuch,075596220422,0,0,0.426,0.545,0.545,-8.017,1.0,0.0291,0.0917,4.65e-05,0.148,0.282,144.513,207893.0
35081,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:09:51 AM,The Beach Boys,Little Bird,Made In California,0,0,,Capitol Records,602547388438,1,0,,,,,,,,,,,,
35082,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:11:43 AM,Little Wings,The Shredder - Re-Issue,Discover Worlds of Wonder,0,0,Rock,ORCHARD - Digisquad,889176860454,0,0,0.437,0.229,0.229,-13.468,1.0,0.041,0.431,0.000901,0.139,0.233,169.502,262667.0
35083,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:14:40 AM,Guided By Voices,Awful Bliss,Bee Thousand,0,0,Folk,Scat,753417003521,0,0,0.508,0.312,0.312,-13.333,1.0,0.0355,0.786,0.0259,0.0684,0.179,160.236,72467.0
35084,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:17:04 AM,The Clean,Anything Could Happen,Compilation,0,0,,MERLIN - Merge Records,673855073620,0,0,,,,,,,,,,,,
35085,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:21:16 AM,Blaze Foley,Big Cheeseburgers & Good French Fries,Sittin' by the Road,0,0,World,Lost Art Records,823043444026,0,0,0.592,0.28,0.28,-14.453,1.0,0.0495,0.906,0.00122,0.109,0.631,107.384,134773.0
35086,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:23:23 AM,Tír na nÓg,Daisy Lady - 2012 Remaster,Tír Na NÓg (2012 Remaster),0,0,Folk,MERLIN - Chrysalis Records,5060516092703,0,0,0.578,0.166,0.166,-18.79,0.0,0.0359,0.827,0.0,0.112,0.598,76.884,138253.0
35087,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:25:34 AM,Chet Atkins and Dolly Parton,Do I Ever Cross Your Mind,Chet Atkins - The Master And His Music,0,0,Country,SME - RCA Records Label Nashville,888880773975,0,0,,,,,,,,,,,,
35088,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:28:06 AM,Donnie & Joe Emerson,Take It,Thoughts in My Mind,0,0,Rock,ORCHARD - Light In The Attic,194491583514,0,0,,,,,,,,,,,,
35089,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:34:16 AM,Counting Crows,Anna Begins,August And Everything After,0,0,Rock,UMG - DGC,00720642452820,1,0,0.511,0.382,0.382,-8.468,1.0,0.0453,0.373,0.000353,0.08,0.553,113.423,271173.0
35090,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:38:39 AM,"Medeski, Martin & Wood",The Dropper,The Dropper (Digital Download),0,0,Jazz,UMG - Blue Note Records,00724352284153,0,0,0.532,0.673,0.673,-11.06,0.0,0.0571,0.4,0.687,0.499,0.757,92.489,210760.0
35091,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:42:03 AM,Molly O'Mahony,Golden Thing (Live at RTE Studios) - Live at RTE Studios,Extension,0,0,,Molly O'Mahony,,0,0,,,,,,,,,,,,
35092,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:45:04 AM,Smog,Hit The Ground Running,Knock Knock,0,0,,Drag City,036172916122,0,0,,,,,,,,,,,,
35093,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:51:53 AM,Ryan Gebhardt,Monday Love,Monday Love,1,0,,WMG - King Forward Records,8718403114898,0,0,,,,,,,,,,,,
35094,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:55:04 AM,Sinn Sisamouth,សមុទ្រឹកភ្នែក,សមុទ្រទឹកភ្នែក - សម្បថមួយពាន់ពាក្យ,1,0,World,The Cambodian Vintage Music Archive Inc,064837311173,0,0,,,,,,,,,,,,
35095,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,7:57:59 AM,Surf Hat,Cats & Dogs,Cats & Dogs,1,0,Rock,Surf Hat,197999457608,0,0,,,,,,,,,,,,
35096,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:02:43 AM,Michael Nau,Relearn to Boogie,Accompany,1,0,,MERLIN - Karma Chief Records,617308050370,0,0,0.478,0.449,0.449,-9.527,1.0,0.0254,0.713,0.836,0.343,0.352,97.088,335765.0
35097,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:08:11 AM,Rainbow Girls,Anchored In Time,Welcome To Whatever,1,0,Folk,Rainbow Girls,198025778315,0,0,0.692,0.523,0.523,-9.972,1.0,0.0293,0.231,0.523,0.0887,0.421,126.917,216213.0
35098,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:11:40 AM,Nomadi,Voglia d'inverno - Instrumental,È stato veramente bellissimo!,1,0,,WM Italy,5054197903151,0,0,0.744,0.829,0.829,-10.106,1.0,0.0308,0.0637,0.528,0.175,0.795,109.968,196453.0
35099,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:16:56 AM,Small Paul,Laugh It Off,Come Alive & Live Again,0,0,Rock,Small Paul,859772746537,0,0,,,,,,,,,,,,
35100,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:28:18 AM,Sam Blasucci,Around The Corner,Off My Stars,1,0,,MERLIN - Innovative Leisure/Calico Discos,810874026323,0,0,,,,,,,,,,,,
35101,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:34:21 AM,Ryan Gebhardt,Soft Landing,Soft Landing,0,0,Rock,Ryan Gebhardt,019805634921,0,0,,,,,,,,,,,,
35102,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:37:25 AM,Townes Van Zandt,Waiting Around To Die,Townes Van Zandt,0,0,Folk,Fat Possum,886446251875,0,0,,,,,,,,,,,,
35103,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:39:46 AM,Ted Hawkins,Bad Dog (Live),The Final Tour,1,0,,Evidence,198026769671,0,0,,,,,,,,,,,,
35104,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:42:14 AM,Anna Ash,Weather Pattern,Weather Pattern,1,0,Rock,Anna Ash,859780650338,0,0,,,,,,,,,,,,
35105,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:45:05 AM,The Mystic Tide,I Wouldn't Care,I Wouldn't Care,1,0,,MERLIN - Numero Group,825764108669,0,0,,,,,,,,,,,,
35106,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:49:15 AM,Anna Mieke,Red Sun - Live,Red Sun (Live),1,0,,,,0,0,,,,,,,,,,,,
35107,Our Intent is All for Your Delight,64617,Dan Kirk,2024-01-09,8:55:51 AM,Wilco,The Late Greats,What's Your 20? Essential Tracks 1994 - 2014,0,0,Rock,WMG - Nonesuch,075597980929,0,0,0.541,0.541,0.541,-10.009,1.0,0.0277,0.438,0.0328,0.0997,0.248,79.145,151000.0
35108,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:05:17 AM,Janet Paulus & Solistas de Mineria,"Concerto for Harp and Strings, Op. 15: II. Allegretto grazioso","The Mexican Harp, Vol. 1: Concertos and Solos",1,0,Classical,Toccata Next,5060640070271,0,0,,,,,,,,,,,,
35109,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:13:06 AM,Weiss Kaplan Stumpf Trio,"Piano Trio No. 1 in E-Flat Major, Op. 1 No. 1: II. Adagio cantabile",Beethoven: Complete Piano Trios,1,0,Classical,Bridge Records,090404950520,0,0,,,,,,,,,,,,
35110,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:19:00 AM,Sam Boutris & Sophiko Simsive,"Three Romances, Op. 94: No. 2, Einfach, innig",Phases,1,0,Classical,Musica Solis,197999243683,0,0,,,,,,,,,,,,
35111,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:24:04 AM,Karim Sulayman & Sean Shibe,El heiwa di,Broken Branches,1,0,Classical,PENTATONE,8717306260312,0,0,,,,,,,,,,,,
35112,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:31:00 AM,Wanchi Huang,In Memorium,Imagining Worlds,1,0,Classical,Navona,,0,0,,,,,,,,,,,,
35113,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:35:41 AM,Paul Long,Highway 1,The Spectrum of Life,1,0,Classical,Spectrum of Life Music,015882076388,0,0,,,,,,,,,,,,
35114,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:42:38 AM,"Lux Nova Duo, Württembergisches Kammerorchester Heilbronn & Eddie Mora",Bomarzos Tales,Transcend,1,0,Classical,Genuin,4260036258424,0,0,,,,,,,,,,,,
35115,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:48:00 AM,Budapest Scoring Orchestra,16 Notes: andantino,Acoustic Microtonal,1,0,Classical,Cedille,,0,0,,,,,,,,,,,,
35116,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,9:52:00 AM,Gilles Poizat,a l'oree,Trouve Perdu,1,0,Classical,Carton Records,,0,0,,,,,,,,,,,,
35117,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:02:00 AM,Jeff Siegfried,Homage to C. P.: Lethe,Shades,1,0,Classical,Ravello,,0,0,,,,,,,,,,,,
35118,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:08:09 AM,Peter Gena,Red Blood Cells,Peter Gena: Beethoven in Soho and Other Works,1,0,Classical,New World Records,0093228084129,0,0,,,,,,,,,,,,
35119,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:13:03 AM,Robert Gross,Essay for Autoharp & Electronics,Penumbra,1,0,Classical,New Focus Recordings,690277901324,0,0,0.244,0.682,0.682,-10.862,1.0,0.0892,0.128,0.536,0.105,0.0919,132.089,607013.0
35120,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:18:19 AM,Eve Egoyan & Mauricio Pauly,Stilled Shadow,Hopeful Monster,1,0,Classical,No Hay Discos,195334994719,0,0,,,,,,,,,,,,
35121,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:25:00 AM,Nicole Rampersaud,Saudade,Saudade,1,0,Classical,Ansible Editions,,0,0,,,,,,,,,,,,
35122,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:28:42 AM,Gita Ladd & Daniel Pesca,Corona Bagatelles: Spring Torpor,Flashpoint,1,0,Classical,Neuma Records,733102527495,0,0,,,,,,,,,,,,
35123,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:36:00 AM,Georgina Isabel Rossi,"Pequeño estudio, Op. 78",Chorinho,1,0,Classical,Navona,896931008372,0,0,,,,,,,,,,,,
35124,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:42:13 AM,Sarah Brady & Aija Rēķe,Sketches: III. Looking for Lost Sheep,Ketty Nez: far sight sun light,1,0,Classical,Albany Records,034061194026,0,0,,,,,,,,,,,,
35125,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:47:01 AM,Alberto Mesirca,Apocrifo for Solo Guitar,Vacchi: Complete Music for Guitar,1,0,Classical,Brilliant Classics,5028421969763,0,0,,,,,,,,,,,,
35126,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:49:47 AM,Elizabeth Koch Tiscione & Alexander Wassermann,"Oboe Sonata, FP 185: III. Déploration","Music of Poulenc, Ravel & Saint-Saëns",1,0,Classical,"Centaur Records, Inc.",044747398525,0,0,,,,,,,,,,,,
35127,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,10:54:30 AM,Bridge String Quartet,String Quartet No. 5: I. Moderato,"Cooke: Complete String Quartets, Vol. 1",1,0,Classical,Toccata Classics,5060113446961,0,0,,,,,,,,,,,,
35128,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:01:00 AM,"Christine Wu, Allen Tinkham & Chicago Composers' Orchestra",Verdant cycles of deepening spring,Jeffrey Mumford: Echoing Depths,1,0,Classical,Albany Records,034061194828,0,0,,,,,,,,,,,,
35129,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:08:06 AM,David Loeb,"3 Fantasias for the Japanese Consort: No. 1, Saibara",Reawakenings,1,0,Classical,"Centaur Records, Inc.",044747404523,0,0,0.19,0.025,0.025,-20.992,0.0,0.0396,0.992,0.778,0.194,0.179,97.761,107707.0
35130,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:10:05 AM,"Gisele Witkowski, Fabio Witkowski, Fine Arts Quartet & Ralph Evans","Pastorale, menuet triste et nocturne: III. Nocturne",Enescu: Early Chamber Music,1,0,Classical,Naxos,747313448777,0,0,,,,,,,,,,,,
35131,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:14:37 AM,Asher Ian Armstrong,"Nocturne No. 2 in F-Sharp, Op. 50",Beginnings and Endings,1,0,Classical,Blue Griffin Recording,195269265564,0,0,,,,,,,,,,,,
35132,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:17:00 AM,Reto Bieri et al.,"Contrasts for Violin, Clarinet and Piano: Verbunkos",Take 3,1,0,Classical,Alpha,,0,0,,,,,,,,,,,,
35133,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:22:33 AM,Marco Serino & Orchestra di Padova e del Veneto,"Taviani Brothers Suite: Il prato's Main Theme (From ""Il prato"")",Morricone: Cinema Rarities for Violin and String Orchestra,1,0,Classical,Arcana,3760195735541,0,0,,,,,,,,,,,,
35134,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:27:42 AM,Peter Kolkay & Calidore String Quartet,Massarosa: III. Very slow and serene,Red Maple: Music for Bassoon and Strings,1,0,Classical,Bridge Records,090404958724,0,0,,,,,,,,,,,,
35135,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:42:50 AM,XEN Miles,Save Me Pretty Baby,"Love, X",0,0,,Popular Beat Combo,859763765097,0,0,0.629,0.72,0.72,-4.898,1.0,0.124,0.0473,0.00152,0.382,0.537,158.994,297481.0
35136,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:47:44 AM,Kokoroko,Tojo,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0,,,,,,,,,,,,
35137,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:51:42 AM,The Dukes Of Stratosphear,Bike Ride To The Moon - 2001 Digital Remaster,Chips From The Chocolate Fireball,0,0,Rock,UMG - Virgin Records,00724385073250,0,0,,,,,,,,,,,,
35138,The Floating Head of Zsa Zsa,64629,Laima Harmon,2024-01-09,11:54:47 AM,Meridian Brothers,Descarga profética,Meridian Brothers & El Grupo Renacimiento,0,0,,BELIEVE - Ansonia Records,3616847293917,0,0,0.809,0.754,0.754,-8.751,0.0,0.0494,0.814,0.0117,0.127,0.973,116.963,315413.0
35139,ork records,160035,dj dork,2024-01-09,12:01:15 PM,Pete Yorn,Never Go,Hawaii,0,0,,DISTROKID - Shelly Music,196863246997,0,0,,,,,,,,,,,,
35140,ork records,160035,dj dork,2024-01-09,12:03:51 PM,Miki Yamanaka,Shades Of Rainbow,Shades Of Rainbow,0,0,Jazz,ORCHARD - Cellar Live,197188923594,0,0,0.472,0.524,0.524,-9.019,0.0,0.0324,0.462,0.82,0.105,0.509,132.076,545493.0
35141,ork records,160035,dj dork,2024-01-09,12:12:54 PM,Garrett Saracho,White Buffalo,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0,,,,,,,,,,,,
35142,ork records,160035,dj dork,2024-01-09,12:15:40 PM,Arlo Parks,Devotion,Devotion,0,0,,Transgressive,5400863140083,0,0,,,,,,,,,,,,
35143,ork records,160035,dj dork,2024-01-09,12:18:26 PM,Peter Day,More For The Memoir,More For The Memoir,0,0,Folk,DISTROKID - 2231966 Records DK,197207613017,0,0,0.702,0.563,0.563,-8.276,1.0,0.0287,0.513,0.0,0.183,0.81,99.056,238993.0
35144,ork records,160035,dj dork,2024-01-09,12:22:24 PM,The Blind Boys Of Alabama,Friendship,Friendship,0,0,,MERLIN - Single Lock Records,617308051254,0,0,,,,,,,,,,,,
35145,ork records,160035,dj dork,2024-01-09,12:26:32 PM,Easy Star All-Stars,Five Years,Five Years,0,0,Reggae,ORCHARD - Easy Star Records,657481110089,0,0,,,,,,,,,,,,
35146,ork records,160035,dj dork,2024-01-09,12:30:23 PM,Bo Dollis,Handa Wanda,30 Years & Still Wild,0,0,,Aim Trading Group,752211501226,0,0,,,,,,,,,,,,
35147,ork records,160035,dj dork,2024-01-09,12:37:48 PM,Lee Fields,Save Your Tears For Someone New,Sentimental Fool,0,0,R&B/Soul,MERLIN - Daptone Records,634457112094,0,0,0.573,0.446,0.446,-7.36,0.0,0.0266,0.672,0.000735,0.115,0.35,110.159,171840.0
35148,ork records,160035,dj dork,2024-01-09,12:40:37 PM,Paul Bley,Married Alive,In The Evenings Out There,0,0,Jazz,UMG - ECM Records,00602557185010,0,0,,,,,,,,,,,,
35149,ork records,160035,dj dork,2024-01-09,12:44:54 PM,Animal Collective,Soul Capturer - Single Version,Soul Capturer,0,0,,MERLIN - Domino Recording Co,887829137984,0,0,0.464,0.843,0.843,-7.156,1.0,0.0448,0.0237,0.0107,0.106,0.616,74.968,344319.0
35150,ork records,160035,dj dork,2024-01-09,12:49:11 PM,Slowe,Solar,Where The Mind Wanders,0,0,,BELIEVE - Tru Thoughts,5060609666231,0,0,,,,,,,,,,,,
